Time,Theta0,Theta1,EffectiveCoupling
1.7005668556185394,1.7005668556185394,1.3365004598109749,-0.48912631438911963
1.7105701900633543,1.710570190063354,1.3576124402104959,-0.5265935285725106
1.7205735245081692,1.7205735245081692,1.3790713607057012,-0.5640080487186618
1.7305768589529842,1.730576858952984,1.4008759663532042,-0.6013661309112267
1.7405801933977991,1.7405801933977991,1.4230247870687627,-0.6386640368813777
1.750583527842614,1.7505835278426138,1.4455161376272776,-0.6758980343818668
1.760586862287429,1.760586862287429,1.4683481176627962,-0.7130643975605084
1.770590196732244,1.7705901967322437,1.4915186116685089,-0.7501594073329977
1.7805935311770589,1.7805935311770589,1.5150252889967504,-0.7871793517550769
1.7905968656218738,1.7905968656218736,1.5388656038590007,-0.8241205263939604
1.8006002000666887,1.8006002000666887,1.5630367953258832,-0.860979234699036
1.8106035345115037,1.8106035345115035,1.5875358873271666,-0.8977517883717502
1.8206068689563186,1.8206068689563186,1.6123596886517628,-0.9344345077346935
1.8306102034011336,1.8306102034011333,1.6375047929477295,-0.9710237220997981
1.8406135378459485,1.8406135378459485,1.6629675787222682,-1.0075157701356614
1.8506168722907634,1.8506168722907634,1.6887442093417244,-1.0439070002339075
1.8606202067355784,1.8606202067355784,1.7148306330315881,-1.0801937708745983
1.8706235411803933,1.8706235411803933,1.7412225828764942,-1.1163724509906208
1.8806268756252082,1.8806268756252082,1.7679155768202217,-1.152439420331034
1.8906302100700232,1.890630210070023,1.7949049176656937,-1.1883910698233313
1.9006335445148381,1.9006335445148381,1.8221856930749782,-1.2242238019345901
1.910636878959653,1.910636878959653,1.8497527755692877,-1.2599340310314533
1.920640213404468,1.920640213404468,1.8776008225289775,-1.2955181837389373
1.930643547849283,1.930643547849283,1.90572427619355,-1.330972699298001
1.9406468822940979,1.9406468822940979,1.9341173636616498,-1.3662940299218567
1.9506502167389128,1.9506502167389126,1.9627740968910663,-1.401478641150981
1.9606535511837277,1.9606535511837273,1.9916800535273107,-1.4365230122067978
1.9706568856285427,1.9706568856285422,2.020762640274036,-1.4714236363439843
1.9806602200733576,1.9806602200733572,2.0499816630030714,-1.5061770212013765
1.9906635545181726,1.9906635545181721,2.0793075948464566,-1.5407796891514371
2.0006668889629875,2.000666888962987,2.108711632133545,-1.575228177648247
2.0106702234078027,2.010670223407802,2.1381656943910072,-1.6095190395739873
2.0206735578526174,2.020673557852617,2.1676424243428234,-1.6436488435838763
2.030676892297432,2.0306768922974316,2.197115187910294,-1.6776141744495352
2.0406802267422472,2.040680226742247,2.2265580742120337,-1.711411633400733
2.0506835611870624,2.050683561187062,2.2559458955639684,-1.745037838465484
2.060686895631877,2.0606868956318767,2.2852541874793393,-1.7784894248084713
2.070690230076692,2.0706902300766914,2.314459208668705,-1.8117630450677542
2.080693564521507,2.0806935645215066,2.343537941039939,-1.844855369689722
2.090696898966322,2.0906968989663217,2.372468089698226,-1.8777630872622662
2.100700233411137,2.1007002334111364,2.401228082946067,-1.9104829048461425
2.1107035678559516,2.110703567855951,2.429797072283279,-1.9430115483044843
2.1207069023007667,2.1207069023007663,2.4581549324069947,-1.9753457626304298
2.130710236745582,2.1307102367455815,2.4862822612116573,-2.0074823122728334
2.1407135711903966,2.140713571190396,2.5141603797890273,-2.0394179814600366
2.1507169056352113,2.150716905635211,2.54177133242818,-2.0711495745216615
2.1607202400800265,2.160720240080026,2.569097886615507,-2.102673916208384
2.1707235745248417,2.170723574524841,2.596123533034711,-2.133987852009665
2.1807269089696564,2.180726908969656,2.622832485566811,-2.165088248469412
2.190730243414471,2.1907302434144706,2.6492096812901416,-2.195971993499536
2.2007335778592862,2.200733577859286,2.6752407804803533,-2.2266359966913596
2.2107369123041014,2.210736912304101,2.700912166610408,-2.25707718962486
2.220740246748916,2.2207402467489157,2.7262109463505824,-2.2872925261757158
2.230743581193731,2.2307435811937304,2.7511249495684713,-2.3172789828201226
2.240746915638546,2.2407469156385456,2.775642729328983,-2.3470335589373432
2.250750250083361,2.2507502500833607,2.799753561894339,-2.376553277109961
2.260753584528176,2.2607535845281754,2.8234474467240758,-2.4058351834218255
2.2707569189729906,2.27075691897299,2.846715106475046,-2.4348763477536366
2.2807602534178057,2.2807602534178053,2.8695479870014173,-2.4636738640761497
2.290763587862621,2.2907635878626205,2.8919382573546697,-2.492224850740966
2.3007669223074356,2.300766922307435,2.9138788097835984,-2.520526450768891
2.3107702567522503,2.31077025675225,2.9353632597343156,-2.548575832135822
2.3207735911970655,2.320773591197065,2.956385945850248,-2.5763701880561354
2.3307769256418807,2.33077692564188,2.976941929972134,-2.6039067372635465
2.3407802600866954,2.340780260086695,2.997026997138029,-2.6311827242894226
2.35078359453151,2.3507835945315096,3.0166376555833017,-2.6581954197385147
2.3607869289763252,2.360786928976325,3.0357711367406397,-2.684942120562071
2.3707902634211404,2.37079026342114,3.0544253952400395,-2.7114201503283217
2.380793597865955,2.3807935978659547,3.072599108908816,-2.7376268594902995
2.39079693231077,2.3907969323107694,3.090291678771597,-2.7635596256509674
2.400800266755585,2.4008002667555846,3.107503229050328,-2.789215853825636
2.4108036012004,2.4108036012003997,3.1242346071642655,-2.814592976701624
2.420806935645215,2.4208069356452144,3.1404873837299823,-2.8396884548951626
2.4308102700900296,2.430810270090029,3.156263852561366,-2.8644997772055074
2.4408136045348447,2.4408136045348443,3.17156703066962,-2.889024460866216
2.45081693897966,2.4508169389796595,3.186400658263261,-2.9132600517935883
2.4608202734244746,2.460820273424474,3.2007700143131723,-2.9372041248322396
2.4708236078692893,2.470823607869289,3.2147403893217295,-2.9608542839977776
2.4808269423141045,2.480826942314104,3.2283479714127097,-2.984208162716555
2.4908302767589197,2.490830276758919,3.2415894626145563,-3.0072634240624825
2.5008336112037344,2.500833611203734,3.2544621464502805,-3.030017760990876
2.510836945648549,2.5108369456485486,3.2669638879374627,-3.0524688965693176
2.5208402800933642,2.520840280093364,3.2790931335882503,-3.0746145842054924
2.5308436145381794,2.530843614538179,3.2908489114093578,-3.0964526078719974
2.540846948982994,2.5408469489829937,3.3022308309020674,-3.117980782328091
2.550850283427809,2.5508502834278084,3.3132390830622303,-3.1391969533383635
2.560853617872624,2.5608536178726236,3.323874440380265,-3.1600989978883
2.570856952317439,2.5708569523174387,3.3341382568411575,-3.1806848243967183
2.580860286762254,2.5808602867622534,3.344032467924461,-3.2009523729250704
2.5908636212070686,2.590863621207068,3.353559590604297,-3.2208996153835696
2.6008669556518837,2.6008669556518833,3.362722723349356,-3.240524555734136
2.610870290096699,2.6108702900966985,3.3715255461228946,-3.259825230190124
2.6208736245415136,2.620873624541513,3.379972320382737,-3.278799707412838
2.6308769589863283,2.630876958986328,3.388067889081276,-3.2974460887047923
2.6408802934311435,2.640880293431143,3.395817676665473,-3.315762508199703
2.6508836278759587,2.650883627875958,3.403227689076855,-3.333747133049199
2.6608869623207734,2.660886962320773,3.410304513751518,-3.351398163606226
2.670890296765588,2.6708902967655876,3.4170553196201263,-3.368713833605135
2.6808936312104032,2.680893631210403,3.423487857107911,-3.3856924103384203
2.6908969656552184,2.690896965655218,3.4296104581346714,-3.4023321948301035
2.700900300100033,2.7009003001000327,3.435432036114774,-3.4186315220057457
2.710903634544848,2.7109036345448474,3.4409620859571532,-3.434588760859066
2.720906968989663,2.7209069689896626,3.446210684065313,-3.4502023146151473
2.730910303434478,2.7309103034344777,3.4511884883373227,-3.4654706208902173
2.740913637879293,2.7409136378792924,3.4559067381658197,-3.4803921518479917
2.7509169723241076,2.750916972324107,3.4603772544380105,-3.4949654143525604
2.7609203067689227,2.7609203067689223,3.464612439535669,-3.509188950117798
2.770923641213738,2.7709236412137375,3.4686252773351356,-3.523061335853286
2.7809269756585526,2.780926975658552,3.4724293332073195,-3.5365811834067364
2.7909303101033673,2.790930310103367,3.476038754017698,-3.549747139902903
2.8009336445481825,2.800933644548182,3.4794682681263147,-3.562557887878953
2.8109369789929977,2.810936978992997,3.482733185387783,-3.5750121454163017
2.8209403134378124,2.820940313437812,3.4858493971512825,-3.587108666268887
2.830943647882627,2.8309436478826266,3.488833376260561,-3.5988462399878807
2.8409469823274422,2.840946982327442,3.4917021770539343,-3.6102236920428097
2.8509503167722574,2.850950316772257,3.4944734353642857,-3.6212398839390842
2.860953651217072,2.8609536512170717,3.497165368519066,-3.631893713331927
2.870956985661887,2.8709569856618864,3.499796775340294,-3.6421841141366795
2.880960320106702,2.8809603201067016,3.5023870361445573,-3.652110056635478
2.890963654551517,2.8909636545515167,3.5049561127430096,-3.661670547580294
2.900966988996332,2.9009669889963314,3.507524548441373,-3.6708646302923253
2.9109703234411466,2.910970323441146,3.510113468039937,-3.6796913847577284
2.9209736578859617,2.9209736578859613,3.512680042310641,-3.688149927719677
2.930976992330777,2.9309769923307765,3.5151468387532185,-3.6962394127667486
2.9409803267755916,2.940980326775591,3.517515555688256,-3.703959030417619
2.9509836612204063,2.950983661220406,3.519788390939923,-3.7113080082020664
2.9609869956652215,2.960986995665221,3.521967585302036,-3.7182856107382682
2.9709903301100367,2.970990330110036,3.5240554225380554,-3.724891139806387
2.9809936645548514,2.980993664554851,3.5260542293810873,-3.7311239344184384
2.990996998999666,2.9909969989996656,3.5279663755338837,-3.736983370884434
3.0010003334444812,3.001000333444481,3.529794273668841,-3.7424688628747944
3.0110036678892964,3.011003667889296,3.5315403794280007,-3.7475798614790135
3.021007002334111,3.0210070023341107,3.5332071914230507,-3.752315855260593
3.031010336778926,3.0310103367789254,3.5347972512353225,-3.756676370308215
3.041013671223741,3.0410136712237406,3.5363131434157946,-3.7606609702831677
3.051017005668556,3.0510170056685557,3.53775749548509,-3.764269256463005
3.061020340113371,3.0610203401133704,3.539132977933476,-3.7675008677814477
3.0710236745581856,3.071023674558185,3.540442304220867,-3.770355480864511
3.0810270090030007,3.0810270090030003,3.541688230776821,-3.7728328100628676
3.091030343447816,3.0910303434478155,3.542873557000542,-3.7749326074804257
3.1010336778926306,3.10103367789263,3.5440011252608796,-3.776654662999139
3.1110370123374453,3.111037012337445,3.545073820896328,-3.777998804300032
3.1210403467822605,3.12104034678226,3.5460945722150274,-3.7789648968804417
3.1310436812270757,3.131043681227075,3.5470663504947626,-3.7795528440674784
3.1410470156718904,3.14104701567189,3.547992169982963,-3.779762587027697
3.151050350116705,3.1510503501167046,3.548875087896705,-3.7795941047729875
3.1610536845615202,3.16105368456152,3.549718204422709,-3.7790474141626724
3.1710570190063354,3.171057019006335,3.550524662717341,-3.77812256990182
3.18106035345115,3.1810603534511497,3.5512976489066124,-3.7768196645357723
3.191063687895965,3.1910636878959644,3.5520403920861794,-3.7751388284408836
3.20106702234078,3.2010670223407796,3.5527561643213437,-3.773080229811471
3.211070356785595,3.2110703567855947,3.553448280647053,-3.7706440746429886
3.22107369123041,3.2210736912304094,3.554120099067899,-3.7678306067114127
3.2310770256752246,3.231077025675224,3.554775020558119,-3.7646401075488463
3.2410803601200397,3.2410803601200393,3.5554164890615962,-3.76107289641535
3.251083694564855,3.2510836945648545,3.5560479914918584,-3.7571293302669937
3.2610870290096696,3.261087029009669,3.556673057732079,-3.7528098037201376
3.2710903634544843,3.271090363454484,3.5572952606350765,-3.748114749011944
3.2810936978992995,3.281093697899299,3.557918216023315,-3.7430446359571268
3.2910970323441147,3.291097032344114,3.558545582688903,-3.737599971900937
3.3011003667889294,3.301100366788929,3.559181062393595,-3.731781301668396
3.311103701233744,3.3111037012337436,3.5598283998687905,-3.7255892075097776
3.3211070356785592,3.321107035678559,3.5604913828155347,-3.719024309042343
3.3311103701233744,3.331110370123374,3.561173841904517,-3.7120872631883395
3.341113704568189,3.3411137045681887,3.5618796507760733,-3.7047787641092658
3.351117039013004,3.3511170390130034,3.5626127260401836,-3.6970995431364084
3.361120373457819,3.3611203734578186,3.5633754319509925,-3.6890503686976595
3.371123707902634,3.3711237079026337,3.564152043487719,-3.680632046240627
3.381127042347449,3.3811270423474484,3.5649383951015285,-3.6718454181520355
3.3911303767922636,3.391130376792263,3.565735555886902,-3.662691363673429
3.4011337112370787,3.4011337112370783,3.56654458985508,-3.6531707988131923
3.411137045681894,3.4111370456818935,3.567366555934059,-3.6432846762548885
3.4211403801267086,3.421140380126708,3.5682025079685933,-3.6330339852619304
3.4311437145715233,3.431143714571523,3.5690534947201944,-3.6224197515785836
3.4411470490163385,3.441147049016338,3.569920559867131,-3.6114430373273283
3.4511503834611537,3.451150383461153,3.57080474200443,-3.6001049409025785
3.4611537179059684,3.461153717905968,3.571707074643874,-3.5884065968607666
3.471157052350783,3.4711570523507826,3.5726285862140044,-3.576349175806815
3.4811603867955982,3.481160386795598,3.5735703000601187,-3.563933884276997
3.4911637212404134,3.491163721240413,3.574533234444272,-3.551161964618206
3.501167055685228,3.5011670556852277,3.5755184025452778,-3.5380346948636396
3.511170390130043,3.5111703901300424,3.5765268124587055,-3.5245533886049074
3.521173724574858,3.5211737245748576,3.577559467196882,-3.5107193948605877
3.531177059019673,3.5311770590196727,3.578617364688893,-3.4965340979412396
3.541180393464488,3.5411803934644874,3.5797014977805786,-3.48199891731088
3.5511837279093026,3.551183727909302,3.580812854234539,-3.4671153074449372
3.5611870623541177,3.5611870623541173,3.5819524167301307,-3.4518847576847156
3.571190396798933,3.5711903967989325,3.583121162863467,-3.436308792088361
3.5811937312437476,3.581193731243747,3.584320065147419,-3.4203889692783536
3.5911970656885623,3.591197065688562,3.585550091011615,-3.404126882285541
3.6012004001333775,3.601200400133377,3.586812202802441,-3.387524158389734
3.6112037345781927,3.611203734578192,3.5881073577830396,-3.3705824589568714
3.6212070690230074,3.621207069023007,3.5894365081333106,-3.353303479272771
3.631210403467822,3.6312104034678216,3.5908006009499123,-3.3356889483734915
3.6412137379126372,3.641213737912637,3.592200578246259,-3.3177406288723117
3.6512170723574524,3.651217072357452,3.5936373769525227,-3.2994603167833603
3.661220406802267,3.6612204068022667,3.595111928915633,-3.280849841341889
3.671223741247082,3.6712237412470814,3.5966251608992765,-3.2619110648212315
3.681227075691897,3.6812270756918966,3.5981779945838976,-3.2426458823464523
3.691230410136712,3.6912304101367117,3.5997713465666967,-3.2230562217047116
3.701233744581527,3.7012337445815264,3.6014061283616337,-3.203144043152359
3.7112370790263416,3.711237079026341,3.6030832463994233,-3.1829113392187756
3.7212404134711567,3.7212404134711563,3.604803602027539,-3.1623601345069936
3.731243747915972,3.7312437479159715,3.6065680915102116,-3.1414924854911
3.7412470823607866,3.741247082360786,3.6083776060284287,-3.1203104803104584
3.7512504168056013,3.751250416805601,3.610233031679935,-3.0988162385607505
3.7612537512504165,3.761253751250416,3.612135249479234,-3.0770119110818803
3.7712570856952317,3.771257085695231,3.614085135357584,-3.0548996797427526
3.7812604201400464,3.781260420140046,3.616083560163003,-3.0324817572229352
3.791263754584861,3.7912637545848606,3.6181313896602645,-3.0097603867912492
3.8012670890296762,3.801267089029676,3.620229484530901,-2.9867378420812933
3.8112704234744914,3.811270423474491,3.6223787003732,-2.9634164268639323
3.821273757919306,3.8212737579193057,3.624579887702209,-2.939798474816767
3.831277092364121,3.8312770923641204,3.626833891949731,-2.9158863492906115
3.841280426808936,3.8412804268089356,3.6291415534643265,-2.8916824430730026
3.851283761253751,3.8512837612537507,3.631503707511314,-2.867189178148768
3.861287095698566,3.8612870956985654,3.633921184272768,-2.842409005457663
3.8712904301433806,3.87129043014338,3.6363948088475224,-2.817344404649117
3.8812937645881957,3.8812937645881953,3.6389254012511665,-2.791997883834104
3.891297099033011,3.8912970990330105,3.6415137764160477,-2.7663719793341683
3.9013004334778256,3.901300433477825,3.64416074419127,-2.740469255427628
3.9113037679226403,3.91130376792264,3.6468670953439832,-2.714292304092968
3.9213071023674555,3.921307102367455,3.6496290317032862,-2.6878437447494825
3.9313104368122707,3.93131043681227,3.6524443625152316,-2.661126223995156
