Time,Q_Stable,Q_Chaotic,Q_Oscillatory
0.0,66.77777777777777,678.7777777777778,24966.777777777777
0.005001250312578144,66.35727817113988,678.0042654231155,25758.954869425193
0.010002500625156289,66.48363648729601,688.7944258333731,28686.904747691926
0.015003750937734433,67.10313243194574,710.5473720141046,34056.38970976462
0.020005001250312578,68.1708095004942,742.9538950728057,42514.691628546076
0.02500625156289072,69.6494443838667,785.9664339658418,55122.3307333512
0.030007501875468866,71.50862941023398,839.7758098904108,73443.34899239501
0.03500875218804701,73.72395862587945,904.7941804143989,99708.55573020497
0.040010002500625155,76.27630857046937,981.6343837730152,137115.34948931317
0.0450112528132033,79.15120525530709,1071.1593657229632,190228.51881905415
0.05001250312578144,82.33752847183264,1174.5281168088543,265530.7839137531
0.05501375343835959,85.82790115892067,1293.1033208032454,372190.9689917034
0.06001500375093773,89.6205070191614,1428.4588857281024,523070.2469077618
0.06501625406351588,93.71558091600636,1582.3944101932175,736030.1909131114
0.07001750437609403,98.11519686100056,1756.9519585991354,1035393.9676347823
0.07501875468867217,102.82319140882204,1954.4353209083304,1456956.5371952055
0.08002000500125031,107.84509032960878,2177.4319746872566,2051087.196714551
0.08502125531382845,113.18803904541727,2428.8380214215777,2886470.631658397
0.0900225056264066,118.8607373387086,2711.8864391316984,4054900.6798871853
0.09502375593898474,124.8733788639081,3030.198541763387,5677043.374358306
0.10002500625156288,131.23759601840263,3387.9954860024777,7911022.126488503
0.10502625656414104,137.96641075692025,3790.0609851413233,10962060.711594861
0.11002750687671918,145.07419196314487,4241.713569240822,15071224.802332649
0.11502875718929732,152.5766200247273,4748.853955211519,20501708.287602775
0.12003000750187547,160.49065929262466,5318.015405552657,27474889.75009484
0.12503125781445362,168.83453914298525,5956.417292377925,36129312.83365372
0.13003250812703177,177.62768969577226,6672.022302102553,46283423.24493349
0.1350337584396099,186.88996011823272,7473.597994906733,57340062.50575501
0.14003500875218805,196.64296573423812,8370.783837566412,68418484.43552934
0.1450362590647662,206.9095937569278,9374.16539984823,77911851.36027184
0.15003750937734434,217.7136557266789,10495.358195458188,84330401.41288255
0.15503875968992248,229.07988976436874,11747.10472346414,86079352.23147984
0.16004001000250062,241.0339607446562,13143.194704422163,82527852.12859972
0.16504126031507876,253.6024583617322,14690.308716798607,74247778.14985049
0.1700425106276569,266.8128930974341,16403.059402592895,62820062.64348399
0.17504376094023505,280.6936901459921,18302.995061916932,49811576.17478059
0.1800450112528132,295.2741814018193,20412.817064302442,36934793.28883402
0.18504626156539133,310.5845956775409,22756.18738402811,25657922.959731705
0.19004751187796948,326.65604738985667,25357.472169243825,16563447.262450542
0.19504876219054762,343.52052403186497,28241.401325044542,9831061.103539716
0.20005001250312576,361.2108728432164,31432.624090515863,5309596.344412872
0.20505126281570393,379.760787195108,34955.14141937533,2660095.7567528873
0.21005251312828208,399.2047933268718,38831.59845533,1570270.3641015117
0.21505376344086022,419.57823820609025,43082.42565075886,1751756.0357729718
0.22005501375343836,440.91727943615666,47724.826555067615,2954133.6910457183
0.2250562640660165,463.2588783054557,52771.625758901144,4954153.161338289
0.23005751437859465,486.6346000717907,58230.01397072294,7514218.1892949175
0.2350587646911728,511.0667350349356,64100.26099103758,10389331.004169911
0.24006001500375093,536.5968365903734,70374.51381434451,13330730.218075493
0.24506126531632907,563.2670347191496,77035.85855831171,16051742.708771635
0.25006251562890724,591.1184964103257,84057.90346130414,18251800.08017554
0.2550637659414854,620.1911429630843,91405.2373427593,19719539.332266778
0.26006501625406353,650.523346230249,99038.71801241908,20288163.67296597
0.2650662665666417,682.1516031466086,106940.01905240508,19902542.49868311
0.2700675168792198,715.1101880802506,115004.79739089402,18662092.272489514
0.27506876719179796,749.4307827701472,123099.22766687511,16753749.883613098
0.2800700175043761,785.142083873932,131086.99065203837,14423949.933490803
0.28507126781695424,822.2693884522624,138834.7696371959,11903651.988865688
0.2900725181295324,860.8341580670832,146216.52672483138,9423838.018049022
0.29507376844211053,900.8535625777263,153115.46452041797,7178996.127179742
0.30007501875468867,942.3400051889674,159422.73047702404,5250735.765303683
0.3050762690672668,985.3006308471323,165032.3292741374,3679219.827014778
0.31007751937984496,1029.7368207028487,169832.40787018216,2468662.3544324213
0.3150787696924231,1075.6436760709967,173694.06068022345,1594821.0595321725
0.32008002000500124,1123.0094961289747,176432.5855478477,1013256.6533662104
0.3250812703175794,1171.8152545127166,177960.17389881876,677696.1900765792
0.3300825206301575,1222.0340810049527,178472.45630102398,542803.2709073635
0.33508377094273567,1273.6307556705744,178119.03339075876,565167.4670253807
0.3400850212553138,1326.5612240876753,176982.42786962603,704543.3787404803
0.34508627156789196,1380.7721437569626,175091.0796217175,925786.7979065112
0.3500875218804701,1436.20047335277,172443.5796294312,1195715.2553560925
0.35508877219304824,1492.7731182102139,169038.09805389543,1481826.3522300695
0.3600900225056264,1550.4066473277992,164900.24914194673,1756595.3294136995
0.3650912728182045,1609.0074900590039,160103.3231095192,1999274.9398200023
0.37009252313078267,1668.7497380242119,154776.70492272478,2195868.8170646233
0.3750937734433608,1729.6752763551108,149100.96533007978,2337034.6998566645
0.38009502375593895,1791.5326481011339,143172.16732775234,2414433.402211384
0.3850962740685171,1854.055124528706,136993.22533968408,2425315.624785251
0.39009752438109524,1916.9621375200654,130625.64179149334,2382854.4635822414
0.3950987746936734,1979.9610611870007,124103.61328568563,2298207.2465954907
0.4001000250062515,2042.7493079475953,117454.55953615003,2179068.270931535
0.4051012753188297,2105.016700575422,110713.69240118614,2032154.7362504816
0.41010252563140787,2166.448077499427,103931.78862166268,1865419.4768968236
0.415103775943986,2226.726084040797,97176.89233114963,1688760.1987480945
0.42010502625656415,2285.5340974884625,90531.55848984918,1512414.5956623196
0.4251062765691423,2342.5592291425496,84070.97744104269,1342061.5819690304
0.43010752688172044,2397.495341934681,77801.02771433427,1180703.8984758472
0.4351087771942986,2450.0460182380975,71751.34107197943,1030548.1577565884
0.4401100275068767,2499.9274093099502,65951.11111395196,893338.0922447685
0.44511127781945486,2546.8708957860135,60424.608439637945,770365.4166159517
0.450112528132033,2590.625488112421,55191.67872579709,661987.0808029443
0.45511377844461115,2630.959897093482,50268.03110595752,566284.6184323389
0.4601150287571893,2667.6642081961213,45665.3127437182,482118.03187547793
0.46511627906976744,2700.5510991985398,41391.03791727907,408544.7284106239
0.4701175293823456,2729.4565494870185,37446.33517346499,344626.3291206849
0.4751187796949237,2754.2400010237784,33814.69841501403,289426.0762298822
0.48012003000750186,2774.7839458949566,30480.10268094183,242017.14358889702
0.48512128032008,2790.992933477495,27427.74604478285,201538.00420860562
0.49012253063265815,2802.792011605568,24642.656933366015,167225.87410195684
0.4951237809452363,2810.124640510734,22109.488280252484,138419.36774751075
0.5001250312578145,2812.950145446337,19812.495575240566,114541.77509121546
0.5051262815703926,2811.240803307507,17735.621376054223,95085.51587832037
0.5101275318829708,2804.9786895585758,15862.635422995416,79605.67367812913
0.5151287821955489,2794.152443511563,14177.298086747209,67718.1970737698
0.5201300325081271,2778.754141378156,12663.527458966531,59099.86430553833
0.5251312828207052,2758.7764962344377,11305.558673695552,53488.96415064743
0.5301325331332833,2734.21063055565,10088.417887704636,50704.776869386944
0.5351337834458615,2705.044688536071,8999.29260617324,50591.35813415525
0.5401350337584396,2671.2624770049915,8025.802198902578,52995.8509279141
0.5451362840710178,2632.5130803121597,7156.599335348391,57773.7533014135
0.5501375343835959,2589.3853413315032,6381.358454334426,64785.16025374269
0.5551387846961741,2543.0633308773813,5690.663689744029,73889.14488301218
0.5601400350087522,2494.6231178753246,5075.91986694335,84934.68236583497
0.5651412853213303,2445.0198649586855,4529.280193638737,97746.85095258454
0.5701425356339085,2395.079754711315,4043.585941057796,112107.75044967476
0.5751437859464866,2345.4965402668004,3612.314675163707,127732.80116687172
0.5801450362590648,2296.8324198429527,3229.534547709319,144288.979570197
0.5851462865716429,2249.522846133443,2889.8628684930873,161407.64533413405
0.5901475368842211,2203.8848025220464,2588.427712196497,178444.18976344206
0.5951487871967992,2160.128012418288,2320.831711359507,194750.5243873346
0.6001500375093773,2118.368498494854,2083.0542919030368,209755.54035384307
0.6051512878219555,2078.6438773022605,1871.8135328873009,223007.3669207354
0.6101525381345336,2040.9297628831403,1684.418109991276,234184.1444988226
0.6151537884471118,2005.156661015119,1518.4183258592975,243065.7854736109
0.6201550387596899,1971.2267631813727,1371.5874692948573,249468.4071303664
0.6251562890722681,1939.0300951526988,1241.9056310114602,253147.8047216097
0.6301575393848462,1908.4595373399197,1127.544816745319,254079.75749206968
0.6351587896974243,1879.4243104366526,1026.8551261110729,252943.9481006281
0.6401600400100025,1851.8616074510785,938.3518250223282,250314.90168934528
0.6451612903225806,1825.7461488130043,860.7031896683661,246584.2140687778
0.6501625406351588,1801.0975374271395,792.7190419177782,242031.6088806408
0.6551637909477369,1777.985391847107,733.3399305170849,236903.87281711533
0.660165041260315,1756.5323347615126,681.6269404040584,231471.80674576454
0.6651662915728932,1736.915007512693,636.7521346269139,226046.28946607636
0.6701675418854713,1719.363366537944,597.9896504476384,220948.4660516724
0.6751687921980495,1704.0139506463026,564.7077304845068,216316.34876126813
0.6801700425106276,1689.7469370484189,536.4504407639643,212073.6324440735
0.6851712928232058,1676.072769864206,512.8648563564284,208071.06710380415
0.6901725431357839,1662.7504551251982,493.5815320798734,204130.2291479106
0.695173793448362,1649.5358671727497,478.2549685649823,200100.9045295781
0.7001750437609402,1636.1895779677764,466.562056711667,195893.91665794302
0.7051762940735183,1622.4837342914332,458.2005316261958,191493.54791673546
0.7101775443860965,1608.2079346382893,452.88742820957265,186939.01770277394
0.7151787946986746,1593.174091625854,450.3575334430538,182132.5472779121
0.7201800450112528,1577.2202944152605,450.361833102213,177038.0535754269
0.7251812953238309,1560.213709019628,452.6659531556199,171679.4233521403
0.730182545636409,1542.0525727009888,457.04859850387015,166108.26733793953
0.7351837959489872,1522.667352289816,463.2999940319315,160401.0494857361
0.7401850462615653,1502.021145670002,471.2203352305518,154654.61472766998
0.7451862965741435,1480.1094113925528,480.61825794375113,148980.73940981913
0.7501875468867216,1456.9591139895565,491.3093391762715,143475.78333767183
0.7551887971992998,1432.6273726471793,503.11464340753037,138178.80843606242
0.7601900475118779,1407.1996990458854,515.8623364289566,133155.81471921253
0.765191297824456,1380.7879069448768,529.4446037496763,128473.93601705268
0.7701925481370342,1353.5277719912685,543.6917100482176,124200.00996694367
0.7751937984496123,1325.5765157350531,558.3976525384383,120402.32437342437
0.7801950487621905,1297.1101833289079,573.3561954092299,117153.65742056565
0.7851962990747686,1268.3209802211384,588.3636237274108,114535.48868622373
0.7901975493873468,1239.3607933461071,603.221412369895,112646.34296383637
0.7951987996999249,1210.132186895006,617.7387490890655,111584.40763160479
0.800200050012503,1180.6788043501285,631.7348539127244,111478.37310996008
0.8052013003250813,1151.0739511459174,645.0410413893753,112500.973821247
0.8102025506376594,1121.392059064547,657.5024777513856,114868.18591759859
0.8152038009502376,1091.7076758722792,668.9795919002075,118838.28098907879
0.8202050512628157,1062.0945812884684,679.3491072102158,124709.97188116555
0.8252063015753939,1032.62501385409,688.5046704641759,132819.07681613872
0.830207551887972,1003.3689960535371,696.357064706795,143533.49589400343
0.8352088022005502,974.3937474609248,702.8340043345104,157246.9292182192
0.8402100525131283,945.7631777420463,707.8795231981017,174372.77564338967
0.8452113028257064,917.5374530629344,711.4529797134802,195341.15993541657
0.8502125531382846,889.7726308575387,713.5277167544604,220604.1831729318
0.8552138034508627,862.5203590155405,714.0894282029975,250719.03837198758
0.8602150537634409,835.8276363942296,713.1342981859661,286067.22660001676
0.865216304076019,809.7366321645842,710.6578930588878,326639.72192820464
0.8702175543885972,784.2845619006442,706.6371282228774,372309.20617959986
0.8752188047011753,759.5036185423116,701.1930469853622,422807.6949561427
0.8802200550137534,735.4209564335191,694.4732051475667,477674.8786093643
0.8852213053263316,712.0587265876867,686.6256196171576,536164.6622131896
0.8902225556389097,689.4341611863841,677.7985298217654,597097.6011889187
0.8952238059514879,667.5597050990459,668.1402908156577,658665.4235004832
0.900225056264066,646.4431919431561,657.7993493867963,718230.1183091311
0.9052263065766442,626.0621107249556,646.9242516657703,772821.9901985034
0.9102275568892223,606.3415244685043,635.6636294906033,821058.7441380004
0.9152288072018004,587.2684333721627,624.1661132744372,860972.9282700138
0.9202300575143786,568.832423155667,612.5801214627079,890529.3385554082
0.9252313078269567,551.0217419429908,601.0534808802098,908249.9128920247
0.9302325581395349,533.8234131432721,589.732838306103,913730.1426246241
0.935233808452113,517.2233619186545,578.7628313514122,907857.8772272588
0.9402350587646912,501.2065514369932,568.2849959534922,892571.7580402929
0.9452363090772693,485.7571255257958,558.4363982881913,869992.4419665622
0.9502375593898474,470.8585547336728,549.3479903226555,840647.6446704922
0.9552388097024256,456.4937831709517,541.1427002382837,807647.0666428392
0.9602400600150037,442.64537384547066,533.9332811632397,773181.1908341581
0.9652413103275819,429.29565053610884,527.8199536715509,737986.0792035712
0.97024256064016,416.42683455800125,522.887888934039,702101.5980398095
0.9752438109527382,404.0211750720816,519.2045898623937,665492.8483262992
0.9802450612653163,392.0610718795862,516.8172367172376,628399.935166063
0.9852463115778944,380.52918992121977,515.7500711423413,591424.8467075119
0.9902475618904726,369.4085649722677,516.0019770446617,555231.7758366013
0.9952488122030507,358.68270029026087,517.536564333638,519881.07573669427
1.000250062515629,348.33565423182415,520.2679867434447,485356.44076823274
1.005251312828207,338.3521191108566,524.087815570361,451761.3308709111
1.0102525631407853,328.7174918217722,528.8733878357067,419351.6529733781
1.0152538134533633,319.4179369996484,534.4914954961847,388515.74289879133
1.0202550637659416,310.44044373401385,540.8018224059438,359593.1228134877
1.0252563140785196,301.7728770949211,547.6600873928058,332436.74713575817
1.0302575643910978,293.4040259688866,554.9208651966782,307092.0516563859
1.0352588147036759,285.3237180494142,562.4400690786929,283625.28062728356
1.0402600650162541,277.52635646060025,570.0770895199317,262073.67171397427
1.0452613153288322,270.006015188419,577.6965925138146,242434.47216301193
1.0502625656414104,262.75512852320145,585.1699884886378,224660.35676769062
1.0552638159539884,255.76632085942643,592.3765888905392,208660.73643938356
1.0602650662665667,249.0324587364921,599.2044719656243,194324.04406574802
1.0652663165791447,242.5466990924209,605.5510823890912,181535.76660709264
1.070267566891723,236.3025335245154,611.3235912142745,170176.5790312238
1.075268817204301,230.2938284110418,616.4390432941793,160122.22599519897
1.0802700675168793,224.51486080896052,620.824319020214,151245.5084371956
1.0852713178294573,218.9603501046263,624.4159360990627,143419.31424321406
1.0902725681420355,213.62548545715038,627.1597153308472,136519.91510337117
1.0952738184546136,208.50594913780515,629.0103321465565,130429.97973963051
1.1002750687671918,203.59793593336207,629.9307731994445,125046.13019735781
1.1052763190797699,198.89816884661354,629.8917147706467,120302.65342258268
1.1102775693923481,194.40391139343203,628.8708373274696,116145.75169308529
1.1152788197049261,190.11297686257367,626.8520884408454,112533.22847526954
1.1202800700175044,186.0237349719108,623.8667080217022,109437.09798597847
1.1252813203300824,182.1351164228703,620.144725640277,106845.3418034453
1.1302825706426607,178.44661592342004,615.6939380310685,104763.67826340653
1.1352838209552387,174.9582943189419,610.4905791932636,103217.43388260793
1.140285071267817,171.6707805395999,604.5229945673357,102258.87106748197
1.145286321580395,168.58527414229803,597.7919045198702,101982.74349753535
1.1502875718929733,165.70354929483116,590.3104472562294,102516.45993751957
1.1552888222055513,163.0279611192841,582.1040143837093,104030.90069299539
1.1602900725181295,160.56141264822136,573.2098935877306,106750.64689184923
1.1652913228307076,158.30252453933554,563.6767336895309,110966.41165317768
1.1702925731432858,156.2497153590843,553.5638477713172,117050.61157743636
1.1752938234558639,154.4041297488894,542.9403701320281,125476.96329651453
1.1802950737684421,152.7672039697074,531.8842826230226,136846.31957308098
1.1852963240810201,151.34066030695982,520.4813254588794,151934.60852555037
1.1902975743935984,150.1265012736041,508.82380695497216,171741.78916620358
1.1952988247061764,149.1270035794103,497.00932586193085,197535.119188891
