E,tau,Q_avg,lambda_max
3.737821819267749,1.4678391959798995,0.11542245650398492,0.0007565001139983193
3.801163887071157,1.492713567839196,0.11388745794218057,0.000448418945767108
3.8645059548745646,1.5175879396984926,0.11388745794218057,0.000448418945767108
3.9278480226779724,1.5424623115577891,0.11225664148577942,0.00017839962535302304
3.99119009048138,1.5673366834170857,0.11225664148577942,0.00017839962535302304
4.054532158284787,1.592211055276382,0.11072768288223406,0.0010444201687052673
4.117874226088195,1.6170854271356785,0.11072768288223406,0.0010444201687052673
4.181216293891603,1.641959798994975,0.10962999965707974,0.0077797192340125325
4.24455836169501,1.6668341708542715,0.10962999965707974,0.0077797192340125325
4.307900429498418,1.691708542713568,0.10881944464552035,0.05524480723030017
4.371242497301825,1.7165829145728644,0.10881944464552035,0.05524480723030017
4.434584565105233,1.741457286432161,0.10906205969237795,0.06632497181190318
4.497926632908641,1.7663316582914574,0.10906205969237795,0.06632497181190318
4.5612687007120485,1.791206030150754,0.10791232309018803,0.07446658441218236
4.624610768515456,1.8160804020100505,0.10791232309018803,0.07446658441218236
4.687952836318863,1.8409547738693468,0.107820962097898,0.07969723413496875
4.751294904122271,1.8658291457286433,0.107820962097898,0.07969723413496875
4.814636971925679,1.8907035175879399,0.1119408145530293,0.001949738016542177
4.8779790397290865,1.9155778894472364,0.1119408145530293,0.001949738016542177
4.941321107532494,1.940452261306533,0.10809476527619426,0.08411695564154612
5.004663175335901,1.9653266331658292,0.10809476527619426,0.08411695564154612
5.068005243139309,1.9902010050251258,0.10559444860818679,0.07239982562011911
5.131347310942717,2.0150753768844223,0.10559444860818679,0.07239982562011911
5.194689378746124,2.0399497487437186,0.10473919618690783,0.07544542639427354
5.258031446549531,2.064824120603015,0.10473919618690783,0.07544542639427354
5.321373514352939,2.0896984924623117,0.0986072378878193,0.007203281050225354
5.384715582156346,2.114572864321608,0.0986072378878193,0.007203281050225354
5.448057649959753,2.1394472361809043,0.10516832953199536,0.07769291824420169
5.511399717763162,2.164321608040201,0.10516832953199536,0.07769291824420169
5.574741785566569,2.1891959798994973,0.10418324452093912,0.08052328601100284
5.638083853369977,2.214070351758794,0.10418324452093912,0.08052328601100284
5.701425921173384,2.2389447236180904,0.10260788276700956,0.08934267642407055
5.764767988976791,2.2638190954773867,0.10260788276700956,0.08934267642407055
5.8281100567802,2.2886934673366834,0.10051753239163545,0.09776894612362805
5.891452124583607,2.3135678391959797,0.10051753239163545,0.09776894612362805
5.954794192387015,2.3384422110552765,0.09905471783012658,0.08918431241751215
6.018136260190422,2.363316582914573,0.09905471783012658,0.08918431241751215
6.081478327993829,2.388190954773869,0.09846098044725575,0.09829724236513461
6.144820395797238,2.413065326633166,0.09846098044725575,0.09829724236513461
6.208162463600645,2.437939698492462,0.09761527502836552,0.10915135822216923
6.271504531404053,2.462814070351759,0.09761527502836552,0.10915135822216923
6.33484659920746,2.4876884422110552,0.09789271519000822,0.10081207255435333
6.398188667010867,2.5125628140703515,0.09789271519000822,0.10081207255435333
6.461530734814276,2.5374371859296483,0.09920453346162458,0.10026000426816897
6.524872802617683,2.5623115577889446,0.09920453346162458,0.10026000426816897
6.588214870421091,2.5871859296482413,0.09800782165775367,0.10142945822816499
6.651556938224498,2.6120603015075377,0.09800782165775367,0.10142945822816499
6.714899006027905,2.636934673366834,0.09949437259730676,0.09235611596635718
6.778241073831314,2.6618090452261307,0.09949437259730676,0.09235611596635718
6.841583141634721,2.686683417085427,0.09810630671790826,0.09405069158586321
6.9049252094381295,2.7115577889447238,0.09810630671790826,0.09405069158586321
6.968267277241536,2.73643216080402,0.09679180969046319,0.08617154525805604
7.031609345044943,2.7613065326633164,0.09679180969046319,0.08617154525805604
7.094951412848352,2.786180904522613,0.0959277513700476,0.08850944512277184
7.158293480651759,2.8110552763819094,0.0959277513700476,0.08850944512277184
7.2216355484551675,2.835929648241206,0.09369111037889538,0.07551483544382444
7.284977616258574,2.8608040201005025,0.09369111037889538,0.07551483544382444
7.348319684061981,2.885678391959799,0.09256099739243404,0.0705614131322688
7.41166175186539,2.9105527638190956,0.09256099739243404,0.0705614131322688
7.475003819668797,2.935427135678392,0.09106418349806986,0.06940369423745113
7.538345887472206,2.9603015075376886,0.09106418349806986,0.06940369423745113
7.6016879552756125,2.985175879396985,0.09267260857279334,0.06953550828598265
7.665030023079019,3.0100502512562812,0.09267260857279334,0.06953550828598265
7.728372090882428,3.034924623115578,0.0904210028138377,0.058827565003248504
7.791714158685835,3.0597989949748743,0.0904210028138377,0.058827565003248504
7.855056226489243,3.084673366834171,0.09000566414723998,0.07240145777673479
7.9183982942926505,3.1095477386934673,0.09000566414723998,0.07240145777673479
7.981740362096057,3.1344221105527637,0.0926105778550454,0.05727538054081251
