t,E0,E1,E2
10.6,8.426925171901255,-0.22206074095899783,0.5139713156575504
10.700000000000001,8.534521228870146,-0.34928110234089077,0.602199600093497
10.8,8.641580668662028,-0.47094298842074006,0.6806953445603601
10.9,8.748106163196672,-0.5873117683911341,0.7503570739162266
11.0,8.854100372129931,-0.6985855240582001,0.8119543603842942
11.1,8.959565942644847,-0.8049359356927003,0.8661758735258066
11.200000000000001,9.064505509316211,-0.906518560427698,0.9136450040573436
11.3,9.168921694028056,-1.0034749335620046,0.9549265929298749
11.4,9.272817105929382,-1.0959318120070982,0.9905304191323497
11.5,9.376194341417555,-1.18399833400823,1.0209123806655251
11.6,9.479055984141864,-1.2677601354391925,1.0464725675877216
11.700000000000001,9.581404605021758,-1.3472677725765152,1.067547824433849
11.8,9.683242762275947,-1.422511706168853,1.0843915444855672
11.9,9.78457300145945,-1.4933416047332495,1.0971001009783554
12.0,9.885397855506545,-1.559169162948433,1.1053318600303281
12.1,9.985719844778089,-1.6176505924418367,1.1070435943023034
12.200000000000001,10.085541477112095,-1.6584010704730776,1.0924461757879502
12.3,10.184865247876695,-1.6600232761338145,1.0416852073963456
12.4,10.28369364002489,-1.6166477215783768,0.9511865045551239
12.5,10.382029124150574,-1.5313651438427052,0.8261442134129273
12.6,10.479874158545526,-1.407148145636024,0.6712941016459196
12.700000000000001,10.577231189257043,-1.2496887119240296,0.49374285205754304
12.8,10.674102650146038,-1.088832040007604,0.32377858550534405
12.9,10.770490962945432,-0.9834897521027661,0.2178850092872285
13.0,10.86639853731871,-0.931852955385712,0.17007637177519014
13.1,10.961827770918562,-0.9021116399909163,0.14609603508672286
13.200000000000001,11.056781049445513,-0.8798994906758149,0.13066050838583784
13.3,11.151260746706503,-0.8605949937251384,0.11879572493156673
13.4,11.245269224673354,-0.8426523060788361,0.10878992502752127
13.5,11.338808833541107,-0.8254954275706571,0.09996970971203938
13.6,11.431881911786169,-0.8088846584557523,0.0920272662016892
13.700000000000001,11.524490786224298,-0.7927092354149848,0.0847984557070102
13.8,11.616637772068364,-0.7769124607511548,0.07818190435157206
13.9,11.708325172985894,-0.7614621044792113,0.07210660725927903
14.0,11.799555281156364,-0.7463376457155323,0.0665177258974387
14.1,11.890330377328281,-0.7315239036738151,0.06136940385540201
14.200000000000001,11.980652730876,-0.7170069493257991,0.05662021968855273
14.3,12.07052459985629,-0.702772558447574,0.0522313773420796
14.4,12.159948231064638,-0.6888022198603618,0.048162590408481205
14.5,12.248925860091306,-0.6750570785696756,0.0443564306136662
14.6,12.337459711377118,-0.6614110020177737,0.04067380203346305
14.700000000000001,12.425551998268984,-0.6473788245794596,0.03663324006723167
14.8,12.513204923075154,-0.6319044213148418,0.031228421053499676
14.9,12.600420677120228,-0.614504611926862,0.024073075099759304
15.0,12.687201440799862,-0.5954640262450825,0.015542077375559224
15.1,12.773549383635252,-0.5749607727587412,0.005881277084806592
15.200000000000001,12.85946666432733,-0.5529425281508628,-0.004902239396830042
15.3,12.944955430810682,-0.5292181618719606,-0.01693731967327916
15.4,13.03001782030723,-0.5035110300194126,-0.0304294339155962
15.5,13.114655959379636,-0.4754812854827162,-0.04563486296569651
15.6,13.198871963984445,-0.44473573616174106,-0.06284846867741688
15.700000000000001,13.282667939524954,-0.4108341605072016,-0.08239562647229519
15.8,13.366045980903841,-0.37329627324738096,-0.10462401136238815
15.9,13.44900817257552,-0.3316116613346401,-0.1298929895492997
16.0,13.531556588598242,-0.28525407903316746,-0.15855939822697943
16.1,13.61369329268593,-0.23370061221304217,-0.19095941637427455
16.2,13.695420338259762,-0.176455873982336,-0.22738657576959906
16.3,13.776739768499505,-0.11308008559637556,-0.2680672412362288
16.4,13.857653616394586,-0.043214345659322376,-0.3131402183325239
16.5,13.938163904794902,0.03341965305359656,-0.36266244543296605
16.6,14.018272646461389,0.11713465530555069,-0.41672636371381383
16.7,14.09798184411634,0.20859285574743158,-0.4757640086201651
16.8,14.177293490493472,0.308658259829812,-0.5403795651015669
16.9,14.256209568387725,0.4175651012616756,-0.6105324646786945
17.0,14.334732050704845,0.5345308555365709,-0.6852022529511743
17.1,14.41286290051069,0.6577675730928136,-0.7624562404973294
17.2,14.490604071080313,0.7846174377870422,-0.8396324412146351
17.3,14.567957505946788,0.9118125761905209,-0.9136317718689981
17.400000000000002,14.644925138949807,1.0358424719877937,-0.9812969622312758
17.5,14.721508894284002,1.1533383159471378,-1.039785280226664
17.6,14.797710686547056,1.2613593919756116,-1.0868243844616063
17.7,14.87353242078759,1.3575082430923109,-1.1207876137093824
17.8,14.948975992552752,1.4398760139307576,-1.1406010218523026
17.900000000000002,15.024043287935624,1.5068801259408597,-1.1455523759134012
18.0,15.098736183622375,1.5570777633103372,-1.1350886256662271
18.1,15.17305654693917,1.5890223581788299,-1.1086673443981325
18.2,15.247006235898851,1.6011921594586929,-1.0656868467081455
18.3,15.320587099247396,1.5919806524088271,-1.005480228414003
18.400000000000002,15.393800976510128,1.5597171296623105,-0.9273387790723137
18.5,15.466649698037712,1.502675597827829,-0.8305224154042721
18.6,15.539135085051896,1.419007669498887,-0.7141953916078116
18.7,15.611258949691058,1.3066661370427324,-0.5773579058986176
18.8,15.683023095055507,1.1642794297315857,-0.4197150533038179
18.900000000000002,15.754429315252553,1.0013312200994793,-0.2516150028192469
19.0,15.825479395441361,0.8714216617246399,-0.12574160273685106
19.1,15.896175111877588,0.8108029649999245,-0.074232976494044
19.2,15.966518231957773,0.7825558295573041,-0.056763981471722
19.3,16.03651051426354,0.7634119722582123,-0.04887790180271529
19.400000000000002,16.106153708605536,0.7470102581328457,-0.04387835768276282
19.5,16.175449556067225,0.7316840874859046,-0.039988150954269816
19.6,16.244399789048355,0.716937033673647,-0.036663371583103066
19.7,16.313006131308313,0.7025969269442864,-0.03370533115923268
19.8,16.381270298009202,0.6885939105672861,-0.031026109637039535
19.900000000000002,16.44919399575871,0.6748945203866799,-0.02857836569024652
20.0,16.516778922652783,0.6614795874157642,-0.02633157167656996
20.1,16.584026768318104,0.6483358656972575,-0.024262903654274217
20.2,16.65093921395428,0.6354522596255502,-0.022353112236351013
20.3,16.717517932375916,0.6228173255224778,-0.020583864817089244
20.400000000000002,16.78376458805442,0.610415950834756,-0.018934434649002366
20.5,16.84968083715962,0.5982213095073191,-0.017373964263624805
20.6,16.915268327601158,0.5861675840981899,-0.0158353676699276
20.7,16.980528699069687,0.5740296257531187,-0.014099654576770322
20.8,17.04546358307788,0.5607846714729294,-0.011180029541571683
20.900000000000002,17.110074603001202,0.5427143872436354,-0.0035205328972793513
21.0,17.174363374118506,0.5163190972389116,0.01198128253767967
21.1,17.238331503652404,0.4832480580501633,0.033267337219166776
21.2,17.301980590809453,0.44517379260629736,0.058405507752172
21.3,17.365312226820127,0.4024328139169834,0.08687340470107235
21.400000000000002,17.428327994978627,0.35480075117488263,0.11872399169247538
21.5,17.491029470682424,0.3018728840878194,0.15418451494763208
21.6,17.553418221471663,0.24320867897373374,0.19350685244471413
21.7,17.615495807068356,0.17840287627913168,0.23689747353580928
21.8,17.677263779415373,0.1071343601238537,0.28447286841446484
21.900000000000002,17.738723682715218,0.02920609055685045,0.33622611746004405
22.0,17.79987705346868,-0.05542261344956229,0.3920026961203419
22.1,17.8607254205132,-0.1466140112854028,0.45148745705859983
22.2,17.92127030506112,-0.24404335721876252,0.5142052889564132
22.3,17.981513220737696,-0.34720614966056884,0.5795369376631535
22.400000000000002,18.04145567361895,-0.4554421900479505,0.6467500712194948
22.5,18.101099162269325,-0.567977797128146,0.7150460591284198
22.6,18.16044517777914,-0.6839976369005535,0.7836328351776721
22.7,18.219495203801856,-0.8028119174572711,0.8518867046352089
22.8,18.278250716591202,-0.9241851653582128,0.919660883485223
22.900000000000002,18.33671318503806,-1.0474852363590543,0.9864194050201743
23.0,18.39488407070717,-1.169394897307286,1.0490429231414296
23.1,18.45276482787371,-1.2848070640738667,1.1028622421468826
23.2,18.510356903559614,-1.3889830552979823,1.1438341504473344
23.3,18.56766173756978,-1.4784037305011153,1.16932018653969
23.400000000000002,18.62468076252802,-1.5506330205775363,1.177866585037674
23.5,18.681415403912936,-1.6038472789922,1.168676738911547
23.6,18.73786708009352,-1.6364338731204762,1.141183623642834
23.7,18.794037202364603,-1.6467905900816988,1.0948424264584362
23.8,18.84992717498217,-1.6332842368980425,1.0290893948054485
23.900000000000002,18.905538395198437,-1.5942821134368752,0.9433734330432333
24.0,18.96087225329681,-1.52820444471709,0.8372060821442192
24.1,19.015930132626618,-1.4335832953214962,0.7102149539807375
24.2,19.07071340963772,-1.309220537584496,0.5622917541784611
24.3,19.125223453914874,-1.1562208566590497,0.3955734996046067
24.400000000000002,19.179461628212035,-0.9940603969390607,0.23003443094919407
24.5,19.233429288486384,-0.880498588428273,0.12156322741059566
24.6,19.287127783932235,-0.8279917034431503,0.07836973848207336
24.7,19.34055845701477,-0.8010935138391151,0.06220919999416444
24.8,19.393722643503594,-0.7819436861108598,0.05425284406541673
24.900000000000002,19.44662167250614,-0.7653088905346943,0.048969536598063475
25.0,19.499256866500883,-0.7496928648116156,0.04475807496928986
25.1,19.551629541370414,-0.7346336241679134,0.04110957756109
25.2,19.603741006434326,-0.7199720291467955,0.037837720606936236
25.3,19.655592564481964,-0.7056450080560482,0.03486021145728968
25.400000000000002,19.70718551180498,-0.6916228815409726,0.03213213041312813
25.5,19.758521138229746,-0.6778886501885444,0.02962369472901793
25.6,19.809600727149586,-0.664430374801307,0.0273119748355951
25.7,19.86042555555689,-0.6512378270382071,0.025177223804204042
25.8,19.91099689407501,-0.6383002262054847,0.023200468873706918
25.900000000000002,19.961316006990042,-0.6256029812695136,0.021360267449729717
26.0,20.01138415228242,-0.6131192049521332,0.019624540677813725
26.1,20.061202581658407,-0.6007792845746398,0.01792141735539326
26.2,20.11077254058131,-0.5883310930623344,0.016004723318284533
26.3,20.160095268302687,-0.5746567330602451,0.012795928132501688
26.400000000000002,20.209171997893304,-0.5565726100993088,0.005271801984807189
26.5,20.25800395627395,-0.5321233203264456,-0.008199051299513819
26.6,20.30659236424613,-0.5026162020818121,-0.026006676349173252
26.7,20.35493843652257,-0.4690672565551847,-0.04693380076054701
26.8,20.4030433817576,-0.4316078460653353,-0.07069371397679551
26.900000000000002,20.450908402577355,-0.38995888326240447,-0.09741588763006936
27.0,20.498534695609848,-0.3436835621491499,-0.12737757327698457
27.1,20.54592345151488,-0.29229376256160394,-0.16089257817006888
27.2,20.59307585501382,-0.23530581554990854,-0.1982554268721581
27.3,20.6399930849192,-0.17228193213994214,-0.2397025698284391
27.400000000000002,20.686676314164224,-0.10286823800383263,-0.28537905097340144
27.5,20.73312670983206,-0.026830835032516962,-0.335308927757139
27.6,20.779345433185004,0.05591257243856234,-0.3893715950820784
27.7,20.825333639693543,0.1452695441215545,-0.44728758738043134
27.8,20.87109247906525,0.24096263437544593,-0.5086175363709697
27.900000000000002,20.916623095273483,0.3425361864645026,-0.5727775974814419
28.0,20.96192662658602,0.44938637725752967,-0.6390764374287886
28.1,21.007004205593503,0.5608372394433999,-0.7067947995215211
28.2,21.05185695923775,0.6763645594505364,-0.7754048038629844
28.3,21.096486008839943,0.7959937226871693,-0.8449436487108679
28.400000000000002,21.14089247012865,0.9193824240639072,-0.9150787133327362
28.5,21.185077453267713,1.0438211304870262,-0.983193587406604
28.6,21.229042062884,1.1648012868933113,-1.0450826204213197
28.7,21.27278739809505,1.2776719286040876,-1.0966453139088588
28.8,21.316314552536525,1.3785972591656308,-1.134800934530526
28.900000000000002,21.359624614389553,1.4647554209872669,-1.157615765752506
29.0,21.402718666407935,1.5340906990152756,-1.1639925437929977
29.1,21.445597785945203,1.5849414125964365,-1.153259675929529
29.2,21.48826304498159,1.6157534694977223,-1.1248686976216895
29.3,21.53071551015079,1.6249451403620536,-1.0782562971959369
29.400000000000002,21.572956242766644,1.61088760464209,-1.0128264393548259
29.5,21.61498629884967,1.5719395837415873,-0.9279857382520603
29.6,21.656806729153455,1.5064990684976147,-0.8231932704970311
29.7,21.69841857919094,1.4130614269254667,-0.6980137441627207
29.8,21.739822889260537,1.2903630353900954,-0.5522519250366535
29.900000000000002,21.781020694472158,1.1391476406058756,-0.38767331184858445
30.0,21.822013024773078,0.9766430401182602,-0.22205897971342647
30.1,21.86280090497369,0.8590622090777994,-0.10995970143049731
30.2,21.903385354773114,0.8043702481910795,-0.06513979400293475
30.3,21.943767388784714,0.7773112012699747,-0.0493910814755764
30.400000000000002,21.983948016561445,0.7585092733090678,-0.04230166827237117
30.5,22.023928242621107,0.7423009711723196,-0.0379009185184201
30.6,22.06370906647141,0.7271203908750761,-0.03452094711485142
30.7,22.103291482635036,0.7124949551708061,-0.03164676799786751
30.8,22.142676480674456,0.6982625900750091,-0.02909358429008267
30.900000000000002,22.181865045216657,0.6843587083637147,-0.026781826262156163
31.0,22.220858155977805,0.6707527380556363,-0.024669661688517194
31.1,22.259656787787687,0.6574271444381495,-0.022730486643261993
31.2,22.29826191061413,0.6443696270167386,-0.02094446383033638
31.3,22.33667448958721,0.6315696131007883,-0.01929470958508177
31.400000000000002,22.3748954850234,0.6190157959642454,-0.017764710049435712
31.5,22.412925852449586,0.6066924702599372,-0.016334708312752928
31.6,22.450766542626923,0.5945698825423273,-0.014972450163031767
31.7,22.488418501574646,0.5825695395285301,-0.013599971421596807
31.8,22.525882670593678,0.5704039264697742,-0.011939372311515742
31.900000000000002,22.563159986290216,0.5567621134650801,-0.00872777824306011
32.0,22.60025138059907,0.5375898208084423,-0.00010730078885714525
32.1,22.637157780807048,0.509990540302225,0.016398928361291202
32.2,22.673880109576057,0.4757130760195705,0.03863862537639941
32.3,22.710419284966246,0.43630207902733353,0.06480705501179758
32.4,22.7467762204589,0.39207275993294644,0.09439889115492986
32.5,22.782951824979293,0.34280066713361756,0.12746285699069052
32.6,22.818947002919423,0.2880869569072622,0.164216500238208
32.7,22.854762654160623,0.2275052966809935,0.2048945381805512
32.8,22.890399674096038,0.16067500472267923,0.2496772463006182
32.9,22.925858953653012,0.08731044735074722,0.2986458775014592
33.0,22.961141379315386,0.0072600808922412136,0.3517505882199731
33.1,22.996247833145645,-0.07946356472684664,0.40878888070409203
33.2,23.031179192806956,-0.1726654094969436,0.46939631205162097
33.3,23.06593633158513,-0.271963736753929,0.5330515439443287
33.4,23.10052011841045,-0.3768022667231767,0.5990966183563872
33.5,23.134931417879383,-0.4864788391584141,0.6667720310557892
33.6,23.169171090276212,-0.6001923192085749,0.735267371556636
33.7,23.20323999159453,-0.7171231042166228,0.8038017466924087
33.8,23.237138973558643,-0.8366240347920766,0.8718073653926302
33.9,23.270868883644862,-0.9584776202155317,0.9391647323774468
34.0,23.30443056510269,-1.0816937897094439,1.0049973953992706
34.1,23.337824856975935,-1.2025181302519994,1.065791115776151
34.2,23.37105259412361,-1.3157369198138016,1.1168250111983296
34.300000000000004,23.404114607240885,-1.4167513326337586,1.1542445620893238
34.4,23.437011722879813,-1.5022509111301277,1.1756541991670302
34.5,23.46974476346999,-1.569953031758803,1.1797743935592544
34.6,23.50231454733914,-1.6181004971502224,1.1658879125095702
34.7,23.534721888733554,-1.6450889757867984,1.1334460354125506
34.800000000000004,23.56696759783846,-1.6493068290957533,1.0819039628326503
34.9,23.599052480798253,-1.6291181570308264,1.0107043661437876
35.0,23.630977339736692,-1.5829027611292548,0.9193168105954526
35.1,23.66274297277691,-1.5091107420308447,0.8072890211895405
35.2,23.694350174061377,-1.4063261752540213,0.6743041476271356
35.300000000000004,23.72579973377178,-1.2735752478545843,0.5204754641762536
35.4,23.75709243814875,-1.114299158848621,0.3502204354021511
35.5,23.788229069511523,-0.959336384017342,0.19445174389484052
35.6,23.819210406277506,-0.8655954668619934,0.10728014889064962
35.7,23.85003722298173,-0.8233332602856126,0.0747904585638114
35.800000000000004,23.88071029029622,-0.79951243492587,0.06178490795314296
35.9,23.911230375049257,-0.7812567069709653,0.054693758642166156
36.0,23.941598240244545,-0.7649065894602025,0.04963826457740732
36.1,23.9718146450803,-0.749393834326756,0.04546745390934225
36.2,24.001880344968217,-0.7343783493163233,0.041800986563098004
36.300000000000004,24.03179609155236,-0.7197386892778705,0.038492296162366955
36.4,24.06156263272795,-0.7054246105978016,0.03547251229462272
36.5,24.091180712660066,-0.6914112371370464,0.03270160240943483
36.6,24.12065107180225,-0.6776835064603326,0.030151618087757015
36.7,24.149974446915017,-0.6642302450353212,0.02780022759495855
36.800000000000004,24.179151571084276,-0.6510413572445978,0.025627637238996356
36.9,24.208183173739638,-0.6381055535733524,0.023614209586755787
37.0,24.23706998067269,-0.6254063893375932,0.02173656689858227
37.1,24.2658127140551,-0.6129108423339152,0.019956626380608952
37.2,24.294412092456714,-0.6005253920906485,0.01817947690224149
37.300000000000004,24.32286883086347,-0.5878835727791543,0.01604873451979037
37.4,24.35118364069532,-0.5734176492761357,0.012054989027483951
37.5,24.37935722982398,-0.5538447590730216,0.003118294933892719
37.6,24.407390302590642,-0.528391244411617,-0.011210598884375358
37.7,24.435283559823585,-0.4984773966068072,-0.029251344439265702
37.800000000000004,24.463037698855697,-0.46478080248645226,-0.050151187571493
37.9,24.490653413541896,-0.42726609434069496,-0.07379956583255201
38.0,24.518131394276494,-0.3855924821019186,-0.1003902581487967
38.1,24.545472328010433,-0.33930044073738574,-0.13022341119581854
38.2,24.572676898268487,-0.2878931314750264,-0.1636208780017055
38.300000000000004,24.599745785166323,-0.23088362327101325,-0.2008795033389441
38.4,24.62667966542752,-0.16783333225727715,-0.24223555524754256
38.5,24.6534792124005,-0.09838892415314737,-0.2878326319875262
38.6,24.680145096075332,-0.02231785762753154,-0.33769265509709917
38.7,24.70667798310049,0.06046034684409189,-0.39169257745556074
38.800000000000004,24.73307853679953,0.1498513845030977,-0.44955059978144635
38.9,24.759347417187666,0.24557659155955752,-0.5108257957343604
39.0,24.785485280988283,0.3471813674136924,-0.5749350792591896
39.1,24.811492781649346,0.4540705419089647,-0.6411952578134641
39.2,24.83737056935971,0.565607051349962,-0.7089243265486681
39.300000000000004,24.863119291065424,0.6814128765009916,-0.7777341810180034
39.4,24.88873959048587,0.8016617920355119,-0.8477938330943509
39.5,24.91423210812987,0.9256120571282873,-0.9183620879647979
39.6,24.939597481311687,1.05007593236587,-0.986365633785042
39.7,24.964836344166976,1.170474513283574,-1.0475638004292718
39.800000000000004,24.989949327668622,1.2823166674389945,-1.0980446862411717
39.9,25.014937059642516,1.3819633153108404,-1.1349398799485368
40.0,25.039800164783266,1.4667389336844436,-1.1564663238437154
40.1,25.064539264669797,1.5346683831555608,-1.1616048418919689
40.2,25.089154977780893,1.5841227241721076,-1.1497111546160683
40.300000000000004,25.113647919510655,1.613556285518113,-1.1202391309087705
40.4,25.138018702183906,1.6213874389094105,-1.0726197508631024
40.5,25.162267935071487,1.605986068587858,-1.0062503729816887
40.6,25.186396224405478,1.5657099796502574,-0.9205318588301372
40.7,25.210404173394373,1.4989568546138152,-0.8149185473927807
40.800000000000004,25.23429238223814,1.4042226519003527,-0.6889716454654323
40.9,25.258061448143252,1.28025908084942,-0.5425072015866056
41.0,25.281711965337593,1.1280363953551091,-0.37750863550040303
41.1,25.30524452508533,0.9661724636792538,-0.21309802898187577
41.2,25.328659715701672,0.851647989253098,-0.10445707478154849
41.300000000000004,25.351958122567606,0.79901445202485,-0.061907274697896274
41.4,25.37514032814453,0.7727034283821638,-0.04702655623781835
41.5,25.398206911988773,0.7541809433712295,-0.04030052859952636
41.6,25.421158450766136,0.7381146272757814,-0.03610794941831961
41.7,25.44399551826629,0.7230348100120292,-0.03288307767404347
41.800000000000004,25.466718685417117,0.7084962732276971,-0.030140616438162664
41.9,25.48932852029896,0.6943451058700152,-0.02770517964781343
42.0,25.51182558815889,0.6805193435245824,-0.02550069485381048
42.1,25.534210451424762,0.6669893259456235,-0.023486956634791934
42.2,25.55648366971933,0.6537378506161484,-0.021638320490097125
42.300000000000004,25.578645799874216,0.6407527186223956,-0.01993561814004414
42.4,25.600697395943815,0.628023320979395,-0.018362451716253912
42.5,25.622639009219178,0.6155381414613456,-0.016902586485002456
42.6,25.644471188241788,0.6032808734559911,-0.015536137031414573
42.7,25.66619447881725,0.5912199667444132,-0.014229551538449412
42.800000000000004,25.687809424028963,0.5792705188220071,-0.012899124505396813
42.9,25.70931656425168,0.5671159574229371,-0.011239371425397804
43.0,25.73071643716504,0.5533052243530808,-0.007852846573624813
43.1,25.75200957776697,0.5335037058593214,0.0013800869060738648
43.2,25.7731965183871,0.5049281023144091,0.018799225860165775
43.300000000000004,25.794277788700033,0.469531126122417,0.04203907008925218
43.4,25.81525391573864,0.42887243687149046,0.06927677863986144
43.5,25.836125423907184,0.3832538206076038,0.10001717680289456
43.6,25.856892834994458,0.33244740347380264,0.13430888301033408
43.7,25.877556668186827,0.2760612602574681,0.1723593816634434
43.800000000000004,25.898117440081183,0.21368568997823553,0.21438453823391115
43.9,25.918575664697904,0.1449664978092569,0.2605373380467212
44.0,25.938931853493667,0.06965420470766291,0.31086395052988136
44.1,25.959186515374252,-0.012358082098483929,0.36527321154540254
44.2,25.979340156707266,-0.10100707667308921,0.42351770907053915
44.300000000000004,25.99939328133479,-0.19604433685780087,0.4851880524861461
44.4,26.019346390585984,-0.2970363636789394,0.54972194037118
44.5,26.03919998328961,-0.4033809174174372,0.6164282774175125
44.6,26.05895455578653,-0.5143393469778704,0.6845252941612915
44.7,26.07861060194209,-0.6290861632348848,0.7531931178739393
44.800000000000004,26.098168613158453,-0.7467917179798989,0.8216555550232211
44.9,26.117629078386926,-0.8668148256676476,0.8893645002995372
45.0,26.13699248414015,-0.9889103346010454,0.9561854851661452
45.1,26.156259314504283,-1.1118562849651186,1.0210288434339467
45.2,26.175430051151082,-1.2315965388122831,1.080113000632214
45.300000000000004,26.194505173349963,-1.3428317573573778,1.1286749008697357
45.4,26.213485157979978,-1.4410694362529515,1.1630051424672705
45.5,26.232370479541725,-1.5231528688235765,1.1808895533213906
45.6,26.251161610169234,-1.5869041877939318,1.1811711862694547
45.7,26.269859019641746,-1.6306039500931477,1.1631829980806279
45.800000000000004,26.288463175395474,-1.6526459811781755,1.1263850560758595
45.9,26.306974542535272,-1.6514091790046275,1.0702333626953642
46.0,26.32539358384629,-1.625257763319119,0.9941804969202205
46.1,26.34372075980552,-1.572586630108552,0.8977197207530839
46.2,26.361956528593318,-1.4918773356328436,0.7804368115887291
46.300000000000004,26.380101346104848,-1.381772665645367,0.6420772786485006
46.4,26.398155665961497,-1.2416665775425317,0.48311675335736926
46.5,26.416119939522197,-1.0785519661851037,0.311433812596049
46.6,26.433994615894722,-0.934660165575414,0.1687950938197506
46.7,26.451780141946916,-0.8573469130448215,0.09902988401064818
46.800000000000004,26.469476962317852,-0.8218129254045361,0.07350974368581976
46.9,26.487085519428966,-0.7999191943893168,0.062432777930304786
47.0,26.5046062534951,-0.782213406618105,0.05583034461926437
47.1,26.522039602535525,-0.7660250431384129,0.050861950255222624
47.2,26.53938600238487,-0.7505559291993789,0.04666062115869339
47.300000000000004,26.556645886704032,-0.7355445242550531,0.04292860889366979
47.4,26.573819686991023,-0.7208943093993767,0.03954534924588671
47.5,26.590907832591743,-0.7065637517032943,0.03645079948308113
47.6,26.60791075071071,-0.6925313149139987,0.0336080561578259
47.7,26.624828866421787,-0.6787833011224519,0.030990214649012925
47.800000000000004,26.64166260267873,-0.6653090572291221,0.02857511648443635
47.9,26.658412380325828,-0.6520985025487938,0.0263426477056272
48.0,26.675078618108394,-0.6391397538293547,0.02427228297863559
48.1,26.691661732683233,-0.6264143274490183,0.022338403224016708
48.2,26.708162138629085,-0.613882204101833,0.02049597283736268
48.300000000000004,26.724580248456952,-0.6014209036721738,0.01862204568410781
48.4,26.740916472620437,-0.5885225872690815,0.01622384208204041
48.5,26.757171219525997,-0.5732010073893996,0.011394541207354428
48.6,26.773344895543147,-0.5525072526749255,0.0014182509092119722
48.7,26.789437905014623,-0.5265741540383653,-0.013268002686916082
48.800000000000004,26.805450650266515,-0.49666795368862665,-0.031176538076111433
48.9,26.82138353161828,-0.4631998656965058,-0.05174061913438486
49.0,26.83723694739279,-0.4260227227247423,-0.07496908680392202
49.1,26.853011293926254,-0.3847559009048888,-0.10109856965113077
49.2,26.86870696557816,-0.3389249530167958,-0.13044548224516958
49.300000000000004,26.884324354741118,-0.28802574391348973,-0.16333962520846834
49.4,26.899863851850668,-0.23156537789689818,-0.20008404509360125
49.5,26.915325845395053,-0.16909814284606203,-0.24092198659046682
49.6,26.930710721924907,-0.10026137931237446,-0.28600576083529516
49.7,26.94601886606295,-0.024810726704515843,-0.3353679329296891
49.800000000000004,26.961250660513592,0.05734840911871305,-0.3888977345474807
49.9,26.97640648607247,0.14613760398540537,-0.44632668385828494
50.0,26.991486721636022,0.24129531509489693,-0.5072276559387304
50.1,27.006491744210923,0.34238577957124594,-0.5710323087621699
50.2,27.02142192892352,0.4488398108640646,-0.6370784127616486
50.300000000000004,27.036277649029206,0.5600822596914335,-0.7047389557936945
50.4,27.051059275921755,0.675908640788513,-0.7737864359956234
50.5,27.06576717914261,0.7965643990081188,-0.8444399288307061
50.6,27.08040172639012,0.9209229009326185,-0.9155633881115601
50.7,27.09496328352873,1.0455221177070906,-0.9838219454958028
50.800000000000004,27.109452214598118,1.1658137503363182,-1.0450234832665575
50.9,27.123868881822325,1.2774488452814905,-1.0954089532973386
51.0,27.138213645618777,1.376917385330381,-1.1322406990421021
51.1,27.152486864607326,1.4616237365074107,-1.1538110793463905
51.2,27.166688895619178,1.5296318857722577,-1.1591325886339934
51.300000000000004,27.18082009370585,1.5793303900482465,-1.147570021888277
51.4,27.194880812148035,1.609182642698116,-1.118577816455977
51.5,27.208871402464425,1.617612408978095,-1.0715840954385556
51.6,27.222792214420497,1.602991533584405,-1.0059803477356433
51.7,27.23664359603729,1.5636756141007364,-0.9211580047134238
51.800000000000004,27.250425893600063,1.4980553828911292,-0.8165580514692542
51.9,27.264139451666967,1.4046143769990345,-0.6917239149921014
52.0,27.27778461307767,1.2820713959966026,-0.5464348957562742
52.1,27.291361718961912,1.1311205788755312,-0.38240121169496283
52.2,27.304871108748063,0.9687148486507624,-0.21713185562177797
52.300000000000004,27.31831312017156,0.8509295997955314,-0.10506108258720404
52.4,27.331688089283386,0.7964097178753019,-0.06063023211062674
52.5,27.344996350458473,0.7696294755140746,-0.04534557439061748
