Time,R_Low,R_Crit,R_High
2.1035058430717863,0.15618745694405964,0.2275791694295853,0.9086118238875966
2.1535893155258763,0.15630406216770654,0.229970220976362,0.9205396906394032
2.2036727879799667,0.15631947329982424,0.2322363737193551,0.9308598969228392
2.2537562604340566,0.1562312313867674,0.23436991238330787,0.9396981033245742
2.303839732888147,0.15603722101817727,0.23636360875888554,0.9471944830130933
2.353923205342237,0.1557356958391392,0.23821079710009407,0.9534957092404212
2.4040066777963274,0.15532529725928235,0.23990543515637042,0.9587484634272466
2.4540901502504173,0.15480507481436756,0.2414421624262883,0.963094304834318
2.5041736227045077,0.15417449964817703,0.24281635008030578,0.9666658107945528
2.5542570951585977,0.15343347176633385,0.24402413321993763,0.9695839338806218
2.604340567612688,0.15258232961294288,0.2450624475374217,0.97195649908374
2.654424040066778,0.15162184886641075,0.24592904114699451,0.9738776993675786
2.704507512520868,0.15055323921315875,0.24662248798816086,0.9754283865066241
2.7545909849749584,0.14937814009698105,0.24714218910570565,0.9766769271987936
2.8046744574290483,0.1480986081045154,0.24748835991586116,0.9776804049917369
2.8547579298831387,0.14671710135399504,0.24766202215904112,0.9784859840901481
2.9048414023372287,0.14523646261824155,0.24766497533380813,0.9791322990094111
2.954924874791319,0.1436598985603302,0.2474997734334479,0.9796507757298949
3.005008347245409,0.14199095723402225,0.24716969150425924,0.9800668340207794
3.0550918196994994,0.14023349990737013,0.24667868722563002,0.9804009443377523
3.1051752921535893,0.13839167486993398,0.24603136525912658,0.9806695347950399
3.1552587646076797,0.1364698900757125,0.24523293120270026,0.9808857550069785
3.2053422370617697,0.1344727819953381,0.24428915100626905,0.9810601101996487
3.2554257095158596,0.13240518715982966,0.24320630463410958,0.9812009818515205
3.30550918196995,0.13027211431307312,0.24199113995856097,0.9813150514867384
3.35559265442404,0.12807871530975232,0.24065082810665803,0.9814076432874215
3.4056761268781304,0.12583025930377958,0.2391929149999277,0.9814829998334813
3.4557595993322203,0.12353210949381417,0.23762527676491874,0.9815445027764979
3.5058430717863107,0.12118970031347642,0.23595607249513245,0.9815948491188738
3.5559265442404007,0.11880851902076481,0.2341936984645527,0.9816361917775533
3.606010016694491,0.11639409145606071,0.23234674304442315,0.9816702512174094
3.656093489148581,0.11395196963899434,0.230423940793848,0.9816984042027871
3.7061769616026714,0.11148772470201995,0.22843412855188427,0.9817217542099808
3.7562604340567614,0.10900694522882892,0.22638620110231006,0.9817411872697924
3.8063439065108513,0.10651523860919353,0.2242890678917129,0.9817574162003061
3.8564273789649417,0.10401823829591582,0.2221516107235964,0.9817710157828478
3.9065108514190316,0.10152161734995331,0.21998264214889743,0.9817824507437831
3.956594323873122,0.09903110537808778,0.2177908649584051,0.9817920974739156
4.006677796327212,0.0965525115078942,0.21558483341167398,0.9818002619685854
4.056761268781302,0.09409175384849772,0.2133729151377377,0.9818071934993158
4.106844741235393,0.09165489397995032,0.21116325547024603,0.9818130959102885
4.156928213689483,0.08924817360818638,0.2089637433010084,0.9818181363469282
4.207011686143573,0.08687805752511386,0.20678197868522985,0.9818224523625462
4.257095158597663,0.08455128054936531,0.2046252438126643,0.9818261574896786
4.307178631051753,0.08227489399566394,0.2025004745289959,0.981829345797083
4.357262103505843,0.08005631301580823,0.20041423618737875,0.9818320954889469
4.407345575959933,0.07790336236206147,0.1983727029018757,0.9818344718082487
4.457429048414023,0.07582431653187563,0.1963816366305364,0.9818365293721898
4.507512520868113,0.07382792866880358,0.19444637250619556,0.9818383140635244
4.557595993322204,0.0719234462588344,0.19257180707313712,0.9818398645491262
4.607679465776294,0.070120606837487,0.19076238692782754,0.9818412135352446
4.657762938230384,0.06842960548111053,0.1890221046408641,0.9818423887648821
4.707846410684474,0.06686102879517616,0.1873544965725309,0.9818434138503487
4.757929883138565,0.06542574859635582,0.1857626418357326,0.9818443089390585
4.808013355592655,0.06413476986279973,0.18424916948916548,0.9818450912772634
4.858096828046745,0.06299903004513266,0.1828162659522389,0.9818457756604865
4.908180300500835,0.062029151959216385,0.18146568459823365,0.9818463748177237
4.958263772954925,0.06123515704713468,0.1801987643265043,0.9818468997230355
5.008347245409015,0.06062615364527444,0.1790164459630767,0.9818473598583274
5.058430717863105,0.0602100197982938,0.1779192923078082,0.9818477634317634
5.108514190317195,0.0599931057904042,0.17690751739758037,0.9818481175617678
5.158597662771285,0.05997998434464275,0.17598101073467584,0.981848428433387
5.208681135225376,0.060173274553311604,0.17513936709673444,0.9818487014266923
5.258764607679466,0.06057355690774694,0.1743819246914716,0.9818489412306218
5.308848080133556,0.06117938872809777,0.17370779569192077,0.9818491519339417
5.358931552587646,0.06198741946844475,0.17311590423910841,0.9818493371096715
5.409015025041736,0.06299258998323326,0.172605030394304,0.9818494998771711
5.459098497495827,0.06418839386511363,0.1721738451082766,0.9818496429714723
5.509181969949917,0.06556717528081449,0.17182095343501164,0.9818497687853017
5.559265442404007,0.06712043783777691,0.17154493991715689,0.9818498794167576
5.609348914858097,0.06883913981960052,0.17134440542290488,0.9818499766971519
5.6594323873121875,0.07071395932661273,0.1712180106552901,0.9818500622403161
5.709515859766277,0.07273552003920224,0.17116451762189203,0.9818501374671099
5.759599332220367,0.07489457135548282,0.1711828243852085,0.9818502036237423
5.809682804674457,0.07718212314165951,0.17127200181674632,0.9818502617979252
5.859766277128548,0.07958953872215911,0.17143132542062836,0.9818503129602122
5.909849749582638,0.08210859182023539,0.17166030184664471,0.9818503579483129
5.959933222036728,0.08473149288868857,0.17195869048884474,0.9818503975036887
6.010016694490818,0.08745089149519657,0.17232651998924292,0.9818504322823204
6.060100166944908,0.09025986024722929,0.17276409837071408,0.9818504628530282
6.110183639398999,0.09315186549306786,0.17327201170165138,0.9818504897306705
6.160267111853089,0.09612072923233511,0.17385111976673392,0.9818505133463978
6.210350584307179,0.09916058520501532,0.17450254209041324,0.9818505341020793
6.260434056761269,0.1022658312355732,0.1752276286875328,0.9818505523411787
6.3105175292153595,0.10543108133429357,0.1760279310802358,0.9818505683631165
6.360601001669449,0.10865111963194848,0.17690516015293187,0.9818505824387073
6.410684474123539,0.11192085290906034,0.17786112957526742,0.9818505948060947
6.460767946577629,0.115235267229974,0.17889770249753514,0.9818506056713246
6.510851419031719,0.11858938770694448,0.18001672448648381,0.9818506152068966
6.56093489148581,0.12197824629123023,0.18121994790879278,0.9818506235718205
6.6110183639399,0.12539684841168539,0.18250896132820665,0.9818506309153812
6.66110183639399,0.1288401421872302,0.18388511036042096,0.9818506373546201
6.71118530884808,0.1323029961361907,0.18534941888050185,0.9818506430003249
6.761268781302171,0.1357801818472494,0.18690251575106057,0.9818506479543038
6.811352253756261,0.13926636462893247,0.18854456476867584,0.9818506522968375
6.861435726210351,0.14275609015681442,0.19027520237436885,0.9818506561039584
6.911519198664441,0.14624378218908252,0.19209348166907242,0.9818506594427387
6.961602671118531,0.1497237409006808,0.19399783479345556,0.9818506623662454
7.011686143572621,0.15319014921596547,0.19598604409439924,0.9818506649286565
7.061769616026711,0.15663708226375186,0.19805522280628646,0.9818506671755226
7.111853088480801,0.16005852175386928,0.20020182557531416,0.9818506691410036
7.161936560934891,0.16344837535939627,0.20242166192891806,0.9818506708541097
7.212020033388982,0.16680049566140487,0.20470992355169915,0.9818506723526852
7.262103505843072,0.17010870542168455,0.207061242265518,0.9818506736639427
7.312186978297162,0.1733668218051779,0.2094697482068749,0.9818506748090186
7.362270450751252,0.1765686881756569,0.21192914038684196,0.9818506758081669
7.412353923205343,0.17970820525691444,0.2144327691910919,0.9818506766827194
7.462437395659433,0.1827793613838609,0.21697372572639925,0.9818506774477207
7.512520868113523,0.18577626520422588,0.21954494070263839,0.9818506781151382
7.562604340567613,0.18869318112360733,0.22213927694093502,0.9818506786981319
7.612687813021703,0.19152456115418434,0.22474962590725572,0.9818506792078623
7.6627712854757934,0.19426507342158703,0.22736900075827735,0.9818506796522479
7.712854757929883,0.1969096372187711,0.22999062309821475,0.9818506800424621
7.762938230383973,0.19945345212511179,0.23260800298572779,0.9818506803747626
7.813021702838063,0.20189202192963876,0.23521501086283425,0.981850680666508
7.863105175292154,0.20422118068473166,0.23780593608543765,0.9818506809206913
7.913188647746244,0.20643711751690058,0.2403755399692229,0.981850681141038
7.963272120200334,0.20853639521472359,0.2429190910313407,0.9818506813320793
8.013355592654424,0.21051596434651393,0.24543239430339014,0.9818506814975447
8.063439065108515,0.21237317929960153,0.24791180680462796,0.9818506816411535
8.113522537562604,0.21410580890901482,0.25035424142418305,0.9818506817664141
8.163606010016695,0.21571204502222383,0.25275716606837967,0.9818506818746965
8.213689482470786,0.21719050681900576,0.2551185866717428,0.9818506819681739
8.263772954924875,0.2185402420109956,0.2574370311413047,0.9818506820494388
8.313856427378965,0.21976072565429147,0.2597115198114192,0.981850682121083
8.363939899833055,0.22085185740283972,0.26194153570140283,0.9818506821842491
8.414023372287145,0.22181395558302652,0.26412698943505875,0.9818506822386063
8.464106844741236,0.22264774872203985,0.2662681797024488,0.9818506822853409
8.514190317195325,0.22335436519720442,0.2683657559890122,0.9818506823256522
8.564273789649416,0.22393532117633408,0.2704206768564225,0.981850682368494
8.614357262103505,0.22439250682135442,0.2724341689985101,0.9818506823938151
8.664440734557596,0.22472817128998562,0.2744076876154959,0.9818506824165948
8.714524207011687,0.22494490680975607,0.2763428797047473,0.9818506824368337
8.764607679465776,0.22504563125441482,0.2782415432056438,0.9818506824545317
8.814691151919867,0.22503357068612223,0.28010559351931297,0.9818506824698618
8.864774624373958,0.22491224148237146,0.281937029151346,0.9818506824830606
8.914858096828047,0.2246854314210563,0.28373789875767397,0.9818506824941292
8.964941569282137,0.22435718167436783,0.28551027298294546,0.9818506825030676
9.015025041736227,0.22393176840033374,0.2872562156560436,0.9818506825099056
9.065108514190317,0.2234136841021541,0.28897775925956476,0.9818506825154526
9.115191986644408,0.22280762029893142,0.2906768826423224,0.9818506825200745
9.165275459098497,0.22211844945430123,0.29235549010378536,0.9818506825237704
9.215358931552588,0.22135120732245395,0.29401539542652033,0.9818506825265412
9.265442404006677,0.22051107625337163,0.2956583068910664,0.9818506825284778
9.315525876460768,0.2196033688447065,0.2972858163538807,0.9818506825300798
9.365609348914859,0.2186335105409638,0.29889939249650316,0.9818506825314218
9.415692821368948,0.21760702319718445,0.30050037570341886,0.9818506825325042
9.465776293823039,0.21652950790700418,0.3020899792142612,0.9818506825333274
9.51585976627713,0.21540662826983836,0.3036692917888775,0.9818506825339478
9.565943238731219,0.2142440927620699,0.3052392842783383,0.9818506825344725
9.61602671118531,0.21304763610723884,0.30680082265920344,0.9818506825349046
9.666110183639399,0.21182300017412822,0.30835468555833445,0.9818506825352439
9.71619365609349,0.21057591398255074,0.3099015794101594,0.9818506825354899
9.76627712854758,0.20931207211502784,0.31144216195578395,0.9818506825356658
9.81636060100167,0.2080371117799567,0.31297706949261406,0.9818506825357841
9.86644407345576,0.20675658899732172,0.3145069428636879,0.9818506825358448
9.91652754590985,0.20547595302013025,0.3160324568690294,0.9818506825358482
9.96661101836394,0.20420051936748523,0.3175543502461559,0.9818506825357975
10.01669449081803,0.20293544184117815,0.3190734559990851,0.9818506825357165
10.06677796327212,0.2016856834609001,0.3205907309020991,0.9818506825356108
10.11686143572621,0.2004559865713893,0.3221072815658063,0.9818506825354799
10.1669449081803,0.19925084255663067,0.3236243853568626,0.9818506825353246
10.21702838063439,0.19807446163826645,0.3251435131437634,0.9818506825352851
10.267111853088482,0.19693074306331973,0.32666634213801915,0.9818506825352844
10.31719532554257,0.19582324617049998,0.3281947576227312,0.9818506825352735
10.367278797996661,0.19475516316814423,0.3297308556440762,0.9818506825352522
10.417362270450752,0.193729293910662,0.33127693522022916,0.9818506825352212
10.467445742904841,0.19274802305307165,0.33283547683465825,0.9818506825351799
10.517529215358932,0.19181330045105296,0.3344091131042872,0.9818506825351286
10.567612687813021,0.1909266252845548,0.33600059749835604,0.9818506825350675
10.617696160267112,0.19008903374357927,0.3376127573185633,0.981850682534996
10.667779632721203,0.1893010905512742,0.33924843779819885,0.9818506825349143
10.717863105175292,0.18856288596033138,0.34091044584627894,0.9818506825348232
10.767946577629383,0.18787403651588078,0.3426014849475385,0.9818506825347213
10.818030050083472,0.187233689688249,0.3443240883471169,0.9818506825346094
10.868113522537563,0.1866405321766815,0.34608055159794165,0.9818506825344877
10.918196994991654,0.18609280470780942,0.34787286655296684,0.9818506825343558
10.968280467445743,0.18558831856166746,0.3497026629876749,0.9818506825342139
11.018363939899833,0.1851244750284375,0.3515711542494927,0.9818506825340619
11.068447412353924,0.18469828786372244,0.3534790945580648,0.9818506825338995
11.118530884808013,0.18430640971897794,0.3554267520641187,0.9818506825337275
11.168614357262104,0.18394515905607722,0.35741389085534053,0.9818506825335453
11.218697829716193,0.1836105482833409,0.35943977240189234,0.9818506825333531
11.268781302170284,0.18329831363339918,0.3615031734358337,0.9818506825331507
11.318864774624375,0.18300394643275758,0.3636024183761347,0.9818506825329385
11.368948247078464,0.18272272424103012,0.36573542829792904,0.9818506825327156
11.419031719532555,0.18244974265686864,0.36789978431750037,0.9818506825324832
11.469115191986644,0.18217994733536721,0.37009280319781734,0.9818506825323368
11.519198664440735,0.18190816634986565,0.37231161838313376,0.9818506825322537
11.569282136894826,0.1816291428748954,0.37455327233221997,0.9818506825321728
11.619365609348915,0.18133756881950602,0.3768148086043137,0.9818506825320943
11.669449081803005,0.18102811774083735,0.3790933577350534,0.9818506825320182
11.719532554257096,0.18069547867604793,0.38138622852491594,0.9818506825319444
11.769616026711185,0.18033439079115388,0.3836909822655036,0.9818506825318729
11.819699499165276,0.17993967918214546,0.3860054955606658,0.9818506825318037
11.869782971619365,0.17950629006851818,0.38832801719434834,0.981850682531737
11.919866444073456,0.17902932737844623,0.39065719804142657,0.9818506825316723
11.969949916527547,0.17850409003866136,0.39299210911470916,0.9818506825316101
12.020033388981636,0.17792610989381302,0.39533224253997234,0.9818506825315503
12.070116861435727,0.17729118969671653,0.3976774881048274,0.9818506825314928
12.120200333889816,0.17659544167858643,0.4000280976123901,0.9818506825314376
12.170283806343907,0.17583532609476865,0.4023846318333337,0.9818506825313847
12.220367278797998,0.1750076894489849,0.40474789358185176,0.9818506825313342
12.270450751252087,0.1741098029426226,0.40711885007550913,0.9818506825312863
12.320534223706177,0.17313939994412583,0.40949855125169066,0.9818506825312401
12.370617696160267,0.1720947125304539,0.4118880452823273,0.9818506825311965
12.420701168614357,0.17097450692539906,0.4142882913503145,0.9818506825311555
12.470784641068448,0.16977811826818168,0.41670008777913176,0.9818506825311164
12.520868113522537,0.16850548327312587,0.419124002989157,0.9818506825310801
12.570951585976628,0.16715717128539392,0.4215603193103825,0.9818506825310456
12.621035058430719,0.1657344131777243,0.4240090018183485,0.9818506825310139
12.671118530884808,0.16423912838591437,0.42646967365989646,0.9818506825309844
12.721202003338899,0.16267394928012913,0.4289416142500898,0.9818506825302219
12.771285475792988,0.1610422427289214,0.43142377729699144,0.9818506825302564
12.821368948247079,0.15934812900675477,0.433914818718809,0.9818506825302913
12.87145242070117,0.1575964966611647,0.4364131393764725,0.981850682530326
12.921535893155259,0.1557930122905464,0.4389169366485698,0.9818506825303609
12.97161936560935,0.15394412635023066,0.4414242631470393,0.9818506825303958
13.021702838063439,0.1520570728335984,0.44393307900427753,0.9818506825304305
13.07178631051753,0.15013986249068767,0.44644130787890923,0.9818506825304655
13.12186978297162,0.14820126573313464,0.4489468857081415,0.9818506825305
13.17195325542571,0.14625078669737157,0.4514477901917951,0.9818506825305349
13.2220367278798,0.14429862531911714,0.4539420708223353,0.9818506825305697
13.272120200333891,0.1423556258792254,0.45642785953321147,0.9818506825306045
13.32220367278798,0.14043320891971692,0.4589033652510605,0.9818506825306396
13.37228714524207,0.13854328471025437,0.46136686413193134,0.981850682530674
13.42237061769616,0.13669814711709352,0.463816675036131,0.981850682530709
13.47245409015025,0.13491034560650828,0.4662511278784648,0.9818506825307437
13.522537562604342,0.13319253516718,0.4686685273991645,0.9818506825307783
13.57262103505843,0.1315573012563937,0.47106711909710014,0.9818506825308133
13.622704507512521,0.13001696391500142,0.4734450522099929,0.9818506825308482
13.67278797996661,0.1285833622147517,0.47580034848580005,0.9818506825308829
13.722871452420701,0.12726762521466717,0.47813088393156206,0.9818506825309177
13.772954924874792,0.12607993205275492,0.4804343712121331,0.9818506825309526
13.823038397328881,0.12502927078497095,0.4827083577614966,0.9818506825309873
13.873121869782972,0.12412320724677593,0.48495023684766453,0.9818506825310223
13.923205342237061,0.12336767347412238,0.4871572646440321,0.9818506825310571
13.973288814691152,0.12276678761057733,0.48932659244119575,0.9818506825310809
14.023372287145243,0.12232271087491012,0.4914553081988618,0.9818506825310831
14.073455759599332,0.12203555688272351,0.4935404865866805,0.981850682531085
14.123539232053423,0.12190335608220379,0.4955792465512384,0.9818506825310871
14.173622704507514,0.12192207840436893,0.4975688169064759,0.9818506825310896
14.223706176961603,0.12208571386073738,0.4995066068621563,0.9818506825310914
14.273789649415694,0.12238640718740887,0.5013902795476335,0.9818506825310939
14.323873121869783,0.1228146385098763,0.5032178318969787,0.9818506825310955
14.373956594323873,0.12335943946623741,0.5049876756658936,0.981850682531098
14.424040066777964,0.12400863830860102,0.5066987203854767,0.9818506825311003
14.474123539232053,0.12474911765005985,0.5083504599667121,0.9818506825311023
14.524207011686144,0.1255670743085649,0.5099430579300067,0.9818506825311042
14.574290484140233,0.1264482730979544,0.5114774332564328,0.9818506825311065
14.624373956594324,0.12737828916444843,0.5129553460227031,0.9818506825311089
14.674457429048415,0.12834272718653597,0.5143794761548693,0.9818506825311109
14.724540901502504,0.12932741475729556,0.5157535000915398,0.981850682531113
14.774624373956595,0.13031857128403954,0.5170821586429225,0.9818506825311152
14.824707846410686,0.13130294810284368,0.5183713085825294,0.9818506825311172
14.874791318864775,0.1322679401832904,0.5196279667191714,0.9818506825311193
14.924874791318866,0.1332016709754781,0.5208603302007463,0.9818506825311216
14.974958263772955,0.13409305407153327,0.5220777718421113,0.9818506825311238
15.025041736227045,0.13493183166365397,0.5232908161696292,0.9818506825311257
15.075125208681136,0.1357085941038146,0.5245110774588007,0.981850682531128
15.125208681135225,0.1364147816736267,0.5257511662751705,0.9818506825311302
15.175292153589316,0.1370426713190125,0.5270245612317408,0.9818506825311321
15.225375626043405,0.13758535230131755,0.5283454387936425,0.9818506825311343
15.275459098497496,0.13803669408932562,0.5297284644199043,0.9818506825311365
15.325542570951587,0.13839130307379882,0.5311885441262166,0.9818506825311388
15.375626043405676,0.13864447562690263,0.5327405408938396,0.981850682531141
15.425709515859767,0.13879214890265212,0.5343989513787356,0.9818506825311428
15.475792988313858,0.13883085083752125,0.5361775594430663,0.981850682531145
15.525876460767947,0.1387576457107636,0.5380890716674382,0.9818506825311473
15.575959933222038,0.13857008413110244,0.5401447295362064,0.9818506825311495
15.626043405676127,0.13826615654229943,0.5423539371618138,0.9818506825311517
15.676126878130217,0.13784424823955382,0.5447239006098388,0.9818506825311538
15.726210350584308,0.13730309800149398,0.5472592885958111,0.9818506825311561
15.776293823038397,0.1366417632264254,0.5499619402346676,0.9818506825311583
15.826377295492488,0.13585959144328363,0.552830632060781,0.9818506825311603
15.876460767946577,0.13495619536924305,0.5558609267117907,0.9818506825311623
15.926544240400668,0.13393143519426431,0.5590450910083247,0.9818506825311645
15.976627712854759,0.1327854073144535,0.5623721156820932,0.9818506825311668
16.026711185308848,0.1315184395486034,0.5658278299538743,0.981850682531169
16.07679465776294,0.13013109176989163,0.5693951149480276,0.9818506825311709
16.12687813021703,0.12862416318923983,0.5730542117628746,0.981850682531173
16.17696160267112,0.12699870549165454,0.576783111608101,0.9818506825311754
16.227045075125208,0.12525604211040295,0.5805580196651834,0.9818506825311774
16.2771285475793,0.1233977932156126,0.5843538755181767,0.9818506825311797
16.32721202003339,0.12142590648143693,0.5881449003721129,0.9818506825311818
16.37729549248748,0.11934269361861205,0.5919051754023196,0.9818506825311838
16.42737896494157,0.11715087371677765,0.5956091906507124,0.981850682531186
16.47746243739566,0.11485362288291243,0.5992323837104717,0.9818506825311883
16.52754590984975,0.11245463104836259,0.602751630762103,0.9818506825311902
16.57762938230384,0.10995816698042334,0.606145671921508,0.9818506825311926
16.62771285475793,0.10736915309374294,0.609395461150875,0.9818506825311946
16.67779632721202,0.10469325082007966,0.612484443544272,0.9818506825311968
16.72787979966611,0.10193695852451866,0.6153987429346665,0.9818506825311991
16.7779632721202,0.099107724845732,0.6181272652380924,0.9818506825312012
16.82804674457429,0.09621407967692398,0.6206617198682736,0.9818506825312033
16.87813021702838,0.09326578560992708,0.6229965671907556,0.9818506825312054
16.928213689482472,0.09027401291462428,0.6251288960315414,0.9818506825312074
16.97829716193656,0.08725154187810005,0.6270582464601163,0.9818506825312097
17.02838063439065,0.08421299387054627,0.6287863818408047,0.981850682531212
17.07846410684474,0.08117509195311252,0.6303170276984467,0.9818506825312141
17.128547579298832,0.07815694865664896,0.6316555815301631,0.9818506825312163
17.178631051752923,0.07518037249305289,0.6328088089005262,0.9818506825312183
17.22871452420701,0.07227017460326976,0.6337845315461101,0.9818506825312205
17.2787979966611,0.06945444295681018,0.6345913179335666,0.9818506825312227
17.328881469115192,0.06676473038055276,0.6352381838085974,0.9818506825312246
17.378964941569283,0.06423607443336267,0.6357343088389428,0.9818506825312269
17.429048414023374,0.06190673666027364,0.6360887776151889,0.9818506825312289
17.479131886477465,0.05981752278560068,0.6363103460542074,0.9818506825312313
17.529215358931552,0.058010540734073794,0.6364072466444604,0.9818506825312332
17.579298831385643,0.05652729778107386,0.6363870274019173,0.9818506825312355
17.629382303839733,0.055406152127719474,0.6362564323798635,0.9818506825312376
17.679465776293824,0.05467932226554387,0.6360213275444393,0.9818506825312396
17.729549248747915,0.05436988118619244,0.6356866682117535,0.981850682531242
17.779632721202002,0.05448932189113303,0.6352565131543662,0.981850682531244
17.829716193656093,0.05503626292740603,0.6347340805223621,0.9818506825312462
17.879799666110184,0.055996620547592656,0.6341218414898039,0.9818506825312487
17.929883138564275,0.05734519458787662,0.6334216524178741,0.9818506825312504
17.979966611018366,0.05904825426942297,0.6326349121460959,0.9818506825312526
18.030050083472453,0.06106653335456749,0.6317627439272818,0.9818506825312548
18.080133555926544,0.06335808609680771,0.6308061933933874,0.9818506825312568
18.130217028380635,0.06588064422115329,0.6297664286964073,0.9818506825312591
18.180300500834726,0.0685933291126545,0.6286449492007897,0.9818506825312613
18.230383973288816,0.07145774148978638,0.6274437778122508,0.9818506825312634
18.280467445742904,0.07443854241834047,0.6261656490709885,0.9818506825312657
18.330550918196995,0.07750366550058149,0.6248141745075895,0.9818506825312678
18.380634390651085,0.08062428830788605,0.6233939890894109,0.9818506825312697
18.430717863105176,0.08377466501275849,0.6219108747591067,0.9818506825312721
18.480801335559267,0.08693189061088537,0.620371857786101,0.9818506825312742
18.530884808013354,0.09007564285983682,0.6187852811298319,0.9818506825312763
18.580968280467445,0.09318792962966896,0.6171608522204649,0.9818506825312784
18.631051752921536,0.09625285714829795,0.6155096618113108,0.9818506825312804
18.681135225375627,0.09925642447876083,0.6138441805365368,0.9818506825312827
18.731218697829718,0.10218634617506223,0.6121782252394796,0.9818506825312846
18.781302170283805,0.10503190301476607,0.6105268996478128,0.9818506825312872
18.831385642737896,0.10778381791561516,0.608906504899093,0.9818506825312893
18.881469115191987,0.11043415410491889,0.6073344174328359,0.9818506825312915
18.931552587646078,0.11297623271070603,0.6058289339063491,0.9818506825312934
18.98163606010017,0.11540456790407878,0.6044090773866536,0.9818506825312957
19.03171953255426,0.1177148164954332,0.6030943649451506,0.9818506825312977
19.081803005008346,0.11990374032442902,0.6019045336500377,0.9818506825312999
19.131886477462437,0.12196917960598264,0.6008592255315601,0.9818506825313018
19.181969949916528,0.12391003592900661,0.599977633272203,0.9818506825313043
19.23205342237062,0.12572626369251985,0.5992781116257023,0.9818506825313065
19.28213689482471,0.12741886923126083,0.5987777633154464,0.9818506825313086
19.332220367278797,0.12898991550861827,0.5984920081576888,0.9818506825313106
19.382303839732888,0.13044253239429782,0.5984341577831624,0.9818506825313127
19.43238731218698,0.13178093156428553,0.59861500246612,0.9818506825313149
19.48247078464107,0.13301042497669346,0.5990424468500897,0.9818506825313169
19.53255425709516,0.13413744381368514,0.5997211998400598,0.9818506825313191
19.582637729549248,0.1351695588391648,0.600652552688125,0.9818506825313215
19.63272120200334,0.13611550009707946,0.6018342584864873,0.9818506825313237
19.68280467445743,0.1369851720625011,0.6032605223046643,0.9818506825313258
19.73288814691152,0.13778966242814783,0.604922119162674,0.9818506825313278
19.78297161936561,0.13854124294933878,0.6068066279499809,0.9818506825313299
19.8330550918197,0.1392533590565267,0.6088987719162223,0.9818506825313321
19.88313856427379,0.13994060335332276,0.6111808604419815,0.9818506825313345
